"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
80926;80926;20210025;"Fyn 2022";35;"kote";"meter";"Magasinspecifik";"2023-07-03 00:00:00.0";"simak";"2023-07-03 00:00:00.0";"Sand1";"MULTILINESTRING ((574679.2599835643 6126179.259858499, 574700.0000008303 6126153.604235614, 574730.7481112683 6126130.747983155, 574733.1913944043 6126099.999875813, 574726.5648524752 6126073.435021795, 574712.3491347786 6126012.349006213, 574709.3500880408 6125999.999875813, 574706.1895339867 6125993.810342484, 574700.0000008303 6125982.5574739855, 574671.0480196897 6125928.951855037, 574659.4051358516 6125899.999875811, 574637.8283806096 6125862.171482015, 574614.4670604216 6125814.46692547, 574607.021679958 6125799.999875812, 574604.4611789086 6125795.538696935, 574600.0000008292 6125788.813836621, 574573.2908665657 6125726.709012508, 574563.8870997735 6125699.999875813, 574543.8664151412 6125656.133455728, 574528.1300696033 6125628.129945852, 574513.2853599096 6125599.999875813, 574517.0264743833 6125582.973402214, 574537.380444742 6125537.38032753, 574541.8956397747 6125499.999875813, 574532.1225072299 6125467.877376402, 574500.000000828 6125427.200410951, 574490.4307532304 6125409.56912111, 574482.2891688354 6125399.999875812, 574448.7916292117 6125351.208233411, 574400.0000008269 6125313.368680407, 574391.9170816172 6125308.082806479, 574383.7532681776 6125299.999875812, 574381.8267072432 6125281.8265855005, 574379.3520485414 6125220.647817893, 574376.8167004244 6125199.999875813, 574377.4091250809 6125177.409004639, 574381.6184739498 6125118.381397808, 574382.1448112444 6125099.999875811, 574386.7808603073 6125086.780721015, 574400.0000008268 6125057.776140862, 574418.5460901083 6125018.545968517, 574426.0116753863 6124999.999875812, 574456.5034020962 6124956.503283381, 574500.000000828 6124906.592525533, 574503.184339585 6124903.184215154, 574505.9620142771 6124899.999875812, 574517.2572553499 6124882.742631772, 574545.7293252866 6124845.729206101, 574560.7381288131 6124799.999875812))"
80927;80927;20210025;"Fyn 2022";35;"kote";"meter";"Magasinspecifik";"2023-07-03 00:00:00.0";"simak";"2023-07-03 00:00:00.0";"Sand1";"MULTILINESTRING ((563629.8305351678 6126429.83041016, 563639.0736193297 6126460.926247102, 563630.7457120573 6126499.999875812, 563640.2663406485 6126540.266217197, 563638.0441859004 6126561.955695438, 563661.3963595678 6126599.999875811, 563621.3230149657 6126621.32287888))"
81184;81184;20210025;"Fyn 2022";0;"kote";"meter";"Magasinspecifik";"2023-07-03 00:00:00.0";"simak";"2023-07-03 00:00:00.0";"Sand1";"MULTILINESTRING ((562907.7918431257 6116307.791722821, 562900.0000006977 6116311.577667575, 562891.8101534108 6116308.189723924, 562884.6334894843 6116299.999875807, 562877.3479107361 6116277.347794278, 562867.4023812668 6116232.597499165, 562853.3187445799 6116199.999875807, 562839.1374200511 6116160.862455487))"
80929;80929;20210025;"Fyn 2022";35;"kote";"meter";"Magasinspecifik";"2023-07-03 00:00:00.0";"simak";"2023-07-03 00:00:00.0";"Sand1";"MULTILINESTRING ((577993.4083019346 6127399.999875814, 577935.4750632896 6127364.524814824, 577900.0000008661 6127353.823815374, 577866.1924354185 6127366.192320922, 577810.773159275 6127389.226711416, 577800.000000865 6127393.466295896, 577797.0518222784 6127397.051689774, 577795.4931651526 6127399.999875813, 577774.0460168615 6127425.953853936, 577752.0649966417 6127452.064879354, 577718.9365228846 6127499.999875813, 577716.4160940925 6127516.415977174, 577700.000000864 6127561.934352876, 577687.2001945901 6127587.200064686, 577676.577935032 6127599.999875815, 577663.5830342172 6127636.416842839, 577661.0821917251 6127661.082066732, 577628.8957908769 6127699.999875813, 577620.7411989298 6127720.741073578, 577600.0000008629 6127743.688000469, 577563.4181156971 6127763.417976073, 577533.1839347733 6127766.815945696, 577500.0000008617 6127776.94101062, 577482.0618553336 6127782.061731484, 577411.8189177401 6127788.180957108, 577400.0000008605 6127790.652823009, 577389.1840337339 6127789.183916107, 577326.4047696459 6127773.595106787, 577300.0000008595 6127770.835210668, 577275.1543765137 6127775.154247419, 577215.8450175603 6127784.154861255, 577200.0000008584 6127786.807572359, 577190.6631273716 6127790.663006372, 577173.2947463694 6127799.999875814, 577143.490376956 6127843.4902511975, 577136.3996490915 6127863.600222078, 577119.6800150721 6127899.999875814, 577150.4653488512 6127949.534526005, 577154.9127696634 6127954.912648302, 577191.065555548 6127999.999875812, 577195.3921973017 6128004.6076825345, 577200.0000008584 6128008.734604703, 577216.47147927 6128016.47136397, 577262.7635021923 6128037.236359643, 577300.0000008596 6128056.178989687, 577339.5095224257 6128060.490361373, 577365.5342232805 6128065.534101044, 577400.0000008608 6128069.916866449, 577427.8308959343 6128072.168979457, 577486.4001176673 6128086.400001729, 577500.0000008617 6128087.888708741, 577511.1476043423 6128088.85227213, 577557.0205179332 6128099.999875813, 577593.9606355864 6128106.039239944, 577600.0000008629 6128107.829780591, 577610.0655034474 6128110.065383014, 577673.534017862 6128126.465855195, 577700.000000864 6128131.819943493, 577740.1483544345 6128140.148219247, 577756.5078441938 6128143.492029743, 577800.0000008652 6128152.583475404, 577835.0671059655 6128164.932763197, 577882.3769042514 6128182.376786177, 577900.0000008662 6128188.736839692, 577908.1532995554 6128191.846590224, 577929.9143347018 6128199.999875812, 577984.4996655572 6128215.500214211, 578000.0000008674 6128220.575936252, 578030.0142154609 6128230.014088453, 578060.2894995 6128239.7103660945, 578100.0000008685 6128251.987536159, 578140.4502271143 6128240.4501001))"
80930;80930;20210025;"Fyn 2022";35;"kote";"meter";"Magasinspecifik";"2023-07-03 00:00:00.0";"simak";"2023-07-03 00:00:00.0";"Sand1";"MULTILINESTRING ((574209.7313367681 6127190.268530885, 574207.9732742412 6127107.9731503865, 574205.2392704377 6127099.999875811, 574203.9530409374 6127096.046826311))"
80931;80931;20210025;"Fyn 2022";35;"kote";"meter";"Magasinspecifik";"2023-07-03 00:00:00.0";"simak";"2023-07-03 00:00:00.0";"Sand1";"MULTILINESTRING ((574183.1144549144 6127316.885419214, 574181.3362438013 6127299.999875814, 574185.2770073335 6127285.276872744, 574200.000000825 6127231.179934047, 574202.7340421141 6127202.733912171))"
80932;80932;20210025;"Fyn 2022";35;"kote";"meter";"Magasinspecifik";"2023-07-03 00:00:00.0";"simak";"2023-07-03 00:00:00.0";"Sand1";"MULTILINESTRING ((574070.8993887189 6127499.999875813, 574075.7185181426 6127475.718393166, 574100.0000008239 6127436.28822082))"
80933;80933;20210025;"Fyn 2022";35;"kote";"meter";"Magasinspecifik";"2023-07-03 00:00:00.0";"simak";"2023-07-03 00:00:00.0";"Sand1";"MULTILINESTRING ((578400.0000008717 6127901.487087588, 578400.5415761202 6127900.541451324, 578400.7636229091 6127899.999875814, 578401.0275787569 6127898.9723004615, 578426.107507729 6127826.107391357, 578431.4032308685 6127799.999875814, 578422.2000502781 6127777.799828596))"
80934;80934;20210025;"Fyn 2022";35;"kote";"meter";"Magasinspecifik";"2023-07-03 00:00:00.0";"simak";"2023-07-03 00:00:00.0";"Sand1";"MULTILINESTRING ((574698.9645884258 6129001.035273625, 574697.5967712093 6128999.999875814, 574643.7051889693 6128956.294689694, 574600.0000008297 6128927.224130161, 574579.11455763 6128920.88530904, 574503.5981259418 6128903.5980028305, 574500.0000008286 6128902.62416164, 574497.6940092202 6128902.305864638, 574467.2611538672 6128899.999875814, 574406.2577018046 6128893.742175333, 574400.0000008275 6128893.017236323, 574392.5104809037 6128892.510350354, 574310.4098661739 6128889.590007236, 574300.0000008264 6128888.835226408, 574288.1275917938 6128888.127474774, 574214.1465198434 6128885.853342407, 574200.0000008253 6128884.956592585, 574183.0353225146 6128883.035210669, 574125.2080185747 6128874.791848741, 574100.0000008241 6128872.119416225, 574061.7156444858 6128861.715528604, 574044.3267400402 6128855.673142516, 574000.000000823 6128845.896578419, 573967.0873699647 6128832.912506646, 573923.156967491 6128823.156844413, 573900.0000008219 6128816.031984098, 573888.8895831968 6128811.110287398, 573857.6415441694 6128799.999875813, 573828.3255577374 6128771.674322967, 573800.0000008207 6128757.047345712, 573767.9810675222 6128732.018810257, 573706.8013200179 6128706.801197919, 573700.0000008197 6128703.311074366, 573698.1786248755 6128701.821249858, 573695.9742008832 6128699.999875812, 573690.7732042124 6128690.773087428, 573666.8080074738 6128633.19186448, 573628.9904610725 6128599.999875815, 573625.26861427 6128574.7312522195, 573600.6415692819 6128500.641459192, 573600.5107253017 6128499.999875815, 573600.6329100757 6128499.36696482, 573618.5800146959 6128418.579902571, 573621.9175951638 6128399.999875813, 573627.8906294209 6128372.1092486, 573636.5614187695 6128336.561298651, 573643.8200077838 6128299.999875813, 573651.9758180176 6128251.975684422, 573652.5606705544 6128247.439208464, 573660.0727568945 6128199.999875815, 573668.1947362467 6128168.19461887, 573675.5992947379 6128124.400568345, 573681.0288982025 6128099.999875813, 573686.268955016 6128086.268829932, 573700.0000008196 6128054.1858677855, 573718.4211313821 6128018.421013769, 573726.3746872984 6127999.999875813, 573762.5252240385 6127962.52509813, 573800.0000008206 6127925.895035961, 573812.0429699764 6127912.042828514, 573823.7391023103 6127899.999875813, 573861.7954516268 6127861.795327139, 573900.0000008218 6127828.617047452, 573913.3523844089 6127813.3522485215, 573926.2086254664 6127799.999875814, 573965.9766112193 6127765.976487129))"
80935;80935;20210025;"Fyn 2022";35;"kote";"meter";"Magasinspecifik";"2023-07-03 00:00:00.0";"simak";"2023-07-03 00:00:00.0";"Sand1";"MULTILINESTRING ((563084.9148387202 6129299.99987581, 563088.3408667948 6129311.659024312, 563100.0000007019 6129349.889983626, 563117.2628780851 6129382.736997083, 563115.4090582317 6129399.999875812, 563138.8635117443 6129438.863384114, 563146.3417859459 6129453.65809569))"
