"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
16205;16205;320522;"R�dding-Lem-Lihme";18;"";"";"Magasinspecifik";"1900-01-01 00:00:00.0";"jalan";"2016-10-27 00:00:00.0";"Prim�rt magasin";"MULTILINESTRING ((484687.2197669058 6274294.115578073, 484640.8946136506 6274394.10522547, 484616.923944282 6274446.204620789, 484602.2958165008 6274494.114868796, 484576.65948658437 6274594.104516192, 484560.3079773453 6274694.094163589, 484558.4856457559 6274794.09380895, 484577.3438916609 6274894.093454312, 484616.923944282 6274976.796620321, 484641.76867314597 6274994.083101708, 484716.9295439045 6275016.53853097, 484816.9186518384 6275015.638714125, 484901.2076722326 6274994.083101708, 484916.9242514609 6274987.5544306, 485016.9216052391 6274918.268533545, 485043.04443996894 6274894.093454312, 485108.3927560152 6274794.09380895, 485116.92720486154 6274768.299059397, 485137.6984866433 6274694.094163589, 485144.3693746788 6274594.104516192, 485135.34017517464 6274494.114868796, 485116.92720486154 6274396.8146739695, 485116.2180622521 6274394.10522547, 485083.7211898814 6274294.115578073, 485051.4716928395 6274194.125930677, 485025.27464551094 6274094.1262853155, 485016.9216052391 6274049.205428826, 484973.6721519063 6273994.126639954, 484916.9242514609 6273950.91543547, 484885.7137308003 6273994.126639954))"
16206;16206;320522;"R�dding-Lem-Lihme";8;"";"";"Magasinspecifik";"1900-01-01 00:00:00.0";"jalan";"2016-10-27 00:00:00.0";"Sekund�rt magasin";"MULTILINESTRING ((487317.5204096813 6276203.586910706, 487316.91021720343 6276202.877055195))"
16207;16207;320522;"R�dding-Lem-Lihme";10;"";"";"Magasinspecifik";"1900-01-01 00:00:00.0";"jalan";"2016-10-27 00:00:00.0";"Sekund�rt magasin";"MULTILINESTRING ((489755.5362093172 6276594.017439701, 489753.7303694164 6276494.027792304, 489739.2671585211 6276394.028146943, 489716.89618294593 6276308.9154713815, 489713.0453736597 6276294.038499546, 489676.9945423974 6276194.038854185, 489632.0629368282 6276094.039208824, 489616.89882916777 6276064.005322134, 489580.48518075637 6275994.049561427, 489525.3287282601 6275894.049916066, 489516.90147538955 6275878.353111105, 489468.6550404134 6275794.050270705, 489416.9041216113 6275696.580110474, 489415.43636132666 6275694.060623308, 489366.9095676444 6275594.070975912, 489329.7043181806 6275494.061332585, 489316.8985219889 6275441.522026809, 489304.620459832 6275394.071685188, 489292.2929226094 6275294.072039828, 489290.8416540133 6275194.082392431, 489296.23443618295 6275094.082747069, 489304.1092174857 6274994.083101708, 489310.5492218809 6274894.093454312, 489312.71787893074 6274794.09380895, 489308.97426562035 6274694.094163589, 489298.3948473885 6274594.104516192, 489280.63329877483 6274494.114868796, 489257.0914133096 6274394.10522547, 489231.2077080643 6274294.115578073, 489216.90116821066 6274232.628093673, 489206.45368348755 6274194.125930677, 489184.0002494694 6274094.1262853155, 489163.9710936743 6273994.126639954, 489146.44042870094 6273894.126994593, 489130.27857388067 6273794.137347196, 489116.90381443244 6273720.312374056, 489110.29889315134 6273694.137701835, 489067.20611086016 6273594.138056474, 489016.9064606543 6273555.016019651, 488916.9008610318 6273511.14494948, 488858.04202444653 6273494.148409077, 488816.90350725356 6273485.400189752, 488716.90615347534 6273465.434253761, 488616.9087996972 6273447.307943318))"
16208;16208;320522;"R�dding-Lem-Lihme";2;"";"";"Magasinspecifik";"1900-01-01 00:00:00.0";"jalan";"2016-10-27 00:00:00.0";"Sekund�rt magasin";"MULTILINESTRING ((480045.42786655185 6278293.951423055, 480018.19184284203 6278193.961775658, 480016.9467203533 6278189.712640557, 479986.82465113985 6278093.962130297, 479950.5594279258 6277993.962484935, 479916.94112073083 6277911.179335206))"
16337;16337;320524;"Skive-Stoholm";2;"";"";"Magasinspecifik";"1900-01-01 00:00:00.0";"jalan";"2016-10-27 00:00:00.0";"Mellem magasin";"MULTILINESTRING ((508290.1574632965 6275292.64233084, 508169.0177647433 6275299.131010088, 507963.96835463337 6275542.631446279, 508007.9187047314 6275792.630559683, 508169.0177647432 6275970.344386547, 508419.0152721109 6276011.635981762, 508669.0127794785 6275937.801010657, 508919.01028684626 6275977.003031199, 508974.9995696164 6275792.640557648, 508927.7508817999 6275542.6414442435, 508919.0102868462 6275521.5557361785, 508669.01277947857 6275306.449520427, 508564.28231107444 6275292.64233084, 508419.0152721109 6275286.603560015, 508290.1574632965 6275292.64233084))"
16209;16209;320522;"R�dding-Lem-Lihme";2;"";"";"Magasinspecifik";"1900-01-01 00:00:00.0";"jalan";"2016-10-27 00:00:00.0";"Sekund�rt magasin";"MULTILINESTRING ((483916.9342219903 6269775.80526707, 483816.9286223678 6269789.462487183, 483792.2900396112 6269794.301502215, 483716.93126858963 6269805.909139514, 483616.92566896713 6269827.66471123, 483516.9365610332 6269855.828978475, 483416.9309614107 6269890.451931073, 483407.84404099645 6269894.291149612, 483316.9336076325 6269930.133853933, 483216.92800801 6269977.864138572, 483187.1852476342 6269994.2807970075, 483116.93890007614 6270031.583204211, 483016.93330045365 6270092.000906362, 483013.4205707835 6270094.290440334, 482916.9359466754 6270156.237831122, 482860.98789312673 6270194.280087731, 482816.9303470529 6270224.453945929, 482719.04392941453 6270294.269735127, 482716.94123911904 6270295.829417658, 482616.93563949654 6270371.713971577, 482588.08343030466 6270394.269380488, 482516.9382857183 6270454.8870419385, 482472.7570519801 6270494.26902585, 482416.9326860958 6270548.128062999, 482369.74171918957 6270594.258673246, 482316.94357816194 6270649.147500784, 482271.9212683055 6270694.258318608, 482216.93797853944 6270752.886385034, 482175.5850693947 6270794.247966004, 482116.9406247612 6270857.36511869, 482079.7188836089 6270894.25760933, 482016.9350251388 6270962.533711927, 481985.4523916164 6270994.247256727, 481916.94591720484 6271073.72108006, 481898.9122557294 6271094.236904123, 481826.3405800799 6271194.246547449, 481816.94031758234 6271209.543433812, 481767.9682483081 6271294.236194846, 481717.38823939615 6271394.225842242, 481716.9429638042 6271395.155652982, 481672.72874668875 6271494.225487604, 481629.8586021936 6271594.2251329655, 481616.9373641817 6271624.968875165, 481589.59414449596 6271694.214780361, 481551.4818521596 6271794.214425723, 481516.94001040346 6271891.754571709, 481516.11542597384 6271894.20407312, 481484.12155010516 6271994.2137164455, 481455.7146165053 6272094.203363842, 481431.3234090776 6272194.193011239))"
16210;16210;320522;"R�dding-Lem-Lihme";10;"";"";"Magasinspecifik";"1900-01-01 00:00:00.0";"jalan";"2016-10-27 00:00:00.0";"Sekund�rt magasin";"MULTILINESTRING ((488384.16159859684 6273400.687432788, 488355.37535615935 6273394.15876168))"
16211;16211;320522;"R�dding-Lem-Lihme";22;"";"";"Magasinspecifik";"1900-01-01 00:00:00.0";"jalan";"2016-10-27 00:00:00.0";"Sekund�rt magasin";"MULTILINESTRING ((484798.36550217227 6270794.247966004, 484716.9295439045 6270869.432662376))"
16212;16212;320522;"R�dding-Lem-Lihme";12;"";"";"Magasinspecifik";"1900-01-01 00:00:00.0";"jalan";"2016-10-27 00:00:00.0";"Sekund�rt magasin";"MULTILINESTRING ((484418.84227260225 6275876.413505906, 484480.03468312323 6275894.049916066))"
16213;16213;320522;"R�dding-Lem-Lihme";0;"";"";"Magasinspecifik";"1900-01-01 00:00:00.0";"jalan";"2016-10-27 00:00:00.0";"Sekund�rt magasin";"MULTILINESTRING ((484416.7313364625 6277105.363356718, 484416.9209908813 6277105.553318052))"
