"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
35001;35001;20200006;"Ringk�bing-Skjern";-755;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand4";"MULTILINESTRING ((444199.99999936746 6219975.575132223, 444216.28228511714 6219983.717222067, 444224.42292060767 6219999.999875874, 444224.42252274696 6220024.422330709, 444224.4225227467 6220075.57742104, 444224.42212339555 6220099.999875875, 444224.4226166244 6220124.42233071, 444224.4226166242 6220175.577421041, 444224.42311283294 6220199.999875875, 444224.4233005872 6220275.576658103, 444224.42392494617 6220324.423856588, 444224.42392494594 6220375.575895162, 444224.4243645304 6220399.999875876, 444218.3182754748 6220418.318052145))"
35002;35002;20200006;"Ringk�bing-Skjern";-760;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand4";"MULTILINESTRING ((444199.99999936705 6219976.075620505, 444215.94863172714 6219984.051389547, 444223.92245169834 6219999.999875876, 444223.92206128786 6220023.921842428, 444223.92206128757 6220076.077909323, 444223.92166938726 6220099.999875876, 444223.922153675 6220123.921842427, 444223.922153675 6220176.0779093215, 444223.9226379624 6220199.999875876, 444223.92282273713 6220276.077146384, 444223.92343517486 6220323.923368307, 444223.92343517486 6220376.076383444, 444223.9238643283 6220399.999875875, 444217.94290181337 6220417.942685934))"
35003;35003;20200006;"Ringk�bing-Skjern";-765;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand4";"MULTILINESTRING ((444199.9999993674 6219976.576108785, 444215.6149783367 6219984.384794089, 444223.42198129836 6219999.999875875, 444223.42159982835 6220023.421354147, 444223.4215998287 6220076.578397603, 444223.42121686885 6220099.999875876, 444223.4216892353 6220123.421354147, 444223.42168923526 6220176.578397605, 444223.42216458265 6220199.999875875, 444223.4223448867 6220276.577634664, 444223.42294540344 6220323.4228800265, 444223.42294540344 6220376.576871725, 444223.42336561624 6220399.999875876, 444217.5675266617 6220417.567319724))"
35004;35004;20200006;"Ringk�bing-Skjern";-770;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand4";"MULTILINESTRING ((444199.99999936734 6219977.076597067, 444215.28132494626 6219984.718198629, 444222.9215123884 6219999.999875874, 444222.9211383695 6220022.920865865, 444222.9211383694 6220077.078885885, 444222.9207628602 6220099.999875876, 444222.921226286 6220122.920865865, 444222.92122628604 6220177.078885884, 444222.92169120227 6220199.999875876, 444222.9218670359 6220277.0781229455, 444222.922454142 6220322.922391744, 444222.922454142 6220377.077360005, 444222.92286690377 6220399.999875876, 444217.1921515101 6220417.191953514))"
35005;35005;20200006;"Ringk�bing-Skjern";-775;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand4";"MULTILINESTRING ((444199.9999993674 6219977.577085348, 444214.94767155586 6219985.052366109, 444222.42104198836 6219999.999875874, 444222.4206769105 6220022.420377586, 444222.42067690997 6220077.579374166, 444222.4203088517 6220099.999875876, 444222.42076333705 6220122.420377585, 444222.42076333705 6220177.579374166, 444222.42121782247 6220199.999875875, 444222.42139067565 6220277.578611228, 444222.4219643706 6220322.421903464, 444222.4219643706 6220377.577848288, 444222.422366702 6220399.999875875, 444216.8167778482 6220416.816587301))"
35006;35006;20200006;"Ringk�bing-Skjern";-780;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand4";"MULTILINESTRING ((444199.99999936705 6219978.0783365695, 444214.614018165 6219985.385770651, 444221.920573079 6219999.999875877, 444221.92021545116 6220021.919889303, 444221.9202154512 6220078.079862447, 444221.91985633323 6220099.999875875, 444221.92029889737 6220121.919889304, 444221.9202988973 6220178.079862448, 444221.9207444421 6220199.999875876, 444221.92091282544 6220278.079099508, 444221.92147459893 6220321.921415184, 444221.92147459893 6220378.078336569, 444221.92186798993 6220399.999875876, 444216.4414026966 6220416.44122109))"
35007;35007;20200006;"Ringk�bing-Skjern";-785;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand4";"MULTILINESTRING ((444199.9999993674 6219978.578824851, 444214.2803647751 6219985.719175192, 444221.42010267894 6219999.999875874, 444221.419753992 6220021.419401022, 444221.41975399165 6220078.580350729, 444221.41940232454 6220099.999875876, 444221.4198359483 6220121.419401022, 444221.41983594804 6220178.580350729, 444221.4202710623 6220199.999875875, 444221.42043497507 6220278.57958779, 444221.4209833378 6220321.420926901, 444221.4209833379 6220378.57882485, 444221.4213677877 6220399.999875875, 444216.06602903537 6220416.065854879))"
35008;35008;20200006;"Ringk�bing-Skjern";-790;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand4";"MULTILINESTRING ((444199.9999993674 6219979.07931313, 444213.9467113845 6219986.053342673, 444220.9196337693 6219999.999875874, 444220.9192925329 6220020.91891274, 444220.91929253284 6220079.080839011, 444220.9189498061 6220099.999875877, 444220.91937299905 6220120.918912741, 444220.91937299876 6220179.08083901, 444220.9197961921 6220199.999875875, 444220.91995712457 6220279.0800760705, 444220.92049356643 6220320.920438619, 444220.92049356626 6220379.079313132, 444220.92086907563 6220399.999875875, 444215.6906538834 6220415.690488667))"
35009;35009;20200006;"Ringk�bing-Skjern";-795;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand4";"MULTILINESTRING ((444199.9999993674 6219979.579801412, 444213.6130579939 6219986.386747213, 444220.4191633693 6219999.999875874, 444220.4188310736 6220020.418424459, 444220.41883107333 6220079.581327292, 444220.4184957972 6220099.999875874, 444220.4189085597 6220120.418424459, 444220.41890855966 6220179.581327291, 444220.4193228116 6220199.999875876, 444220.419480764 6220279.580564352, 444220.420003795 6220320.419950339, 444220.420003795 6220379.579801413, 444220.4203703635 6220399.999875876, 444215.3152802219 6220415.315122457))"
35010;35010;20200006;"Ringk�bing-Skjern";-800;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand4";"MULTILINESTRING ((444199.9999993671 6219980.080289693, 444213.2794046034 6219986.720151755, 444219.9186944595 6219999.999875874, 444219.9183696145 6220019.917936177, 444219.91836961446 6220080.081815573, 444219.91804327915 6220099.999875875, 444219.9184456101 6220119.918699117, 444219.91844561044 6220180.081052633, 444219.91884943185 6220199.999875876, 444219.9190029135 6220280.081052634, 444219.91951253323 6220319.919462058, 444219.9195125336 6220380.080289694, 444219.91987016145 6220399.999875875, 444214.9399050706 6220414.939756246))"
