"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
55492;55492;20200006;"Ringk�bing-Skjern";-260;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.9999993705 6222326.061887597, 444549.29172929813 6222350.7078836905, 444573.9373200802 6222399.999875877, 444573.93720087083 6222473.93710122, 444573.9371293456 6222699.999875879, 444560.9057181742 6222739.094419336, 444560.9057420164 6222760.905332421))"
55493;55493;20200006;"Ringk�bing-Skjern";-265;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.99999937054 6222326.562375877, 444548.9582293896 6222351.0412882315, 444573.4370463757 6222399.999875878, 444573.4369510085 6222473.4366129385, 444573.436879483 6222699.999875878, 444560.1553433805 6222739.844388817, 444560.15536722203 6222760.155362939))"
55494;55494;20200006;"Ringk�bing-Skjern";-270;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.99999937013 6222327.062101221, 444548.6247294809 6222351.375455711, 444572.9367965133 6222399.999875878, 444572.93670114555 6222472.936887596, 444572.93662962003 6222699.999875878, 444559.4049685865 6222740.595121239, 444559.4049924283 6222759.404630517))"
55495;55495;20200006;"Ringk�bing-Skjern";-275;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.9999993704 6222327.562589501, 444548.2912295728 6222351.708860253, 444572.4365466503 6222399.999875878, 444572.43645128317 6222472.436399315, 444572.43637975724 6222699.999875878, 444558.6545937925 6222741.345090722, 444558.6546176343 6222758.654661034))"
55496;55496;20200006;"Ringk�bing-Skjern";-280;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.99999937054 6222328.063077783, 444547.957729664 6222352.042264793, 444571.9362967877 6222399.999875878, 444571.93620142055 6222471.935911034, 444571.936129895 6222699.999875879, 444557.9042189981 6222742.095823144, 444557.9042428403 6222757.903928611))"
55497;55497;20200006;"Ringk�bing-Skjern";-285;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.9999993705 6222328.563566063, 444547.62422975583 6222352.375669335, 444571.436046925 6222399.999875878, 444571.4359515579 6222471.436185693, 444571.43588003225 6222699.999875878, 444557.15384420444 6222742.845792626, 444557.15384420415 6222757.15395913))"
55498;55498;20200006;"Ringk�bing-Skjern";-290;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.9999993705 6222329.063291405, 444547.2907060056 6222352.709073876, 444570.9357970622 6222399.999875877, 444570.93570169515 6222470.935697411, 444570.9356301693 6222699.999875878, 444556.4034694105 6222743.596525047, 444556.4034694104 6222756.403226708))"
55499;55499;20200006;"Ringk�bing-Skjern";-295;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.99999937 6222329.563779687, 444546.9572060972 6222353.042478418, 444570.4355472 6222399.999875879, 444570.4354518322 6222470.435209131, 444570.43538030656 6222699.999875878, 444555.6530946164 6222744.34649453, 444555.6530946164 6222755.653257227))"
55500;55500;20200006;"Ringk�bing-Skjern";-300;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.9999993702 6222330.064267968, 444546.62370618834 6222353.375882958, 444569.93527349544 6222399.999875879, 444569.9352019698 6222469.934720848, 444569.93513044395 6222699.999875878, 444554.90271982236 6222745.097226953, 444554.90271982236 6222754.902524805))"
55501;55501;20200006;"Ringk�bing-Skjern";-305;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.9999993702 6222330.56399331, 444546.2902062802 6222353.709287499, 444569.43502363237 6222399.999875877, 444569.43492826534 6222469.434995508, 444569.43488058157 6222699.999875879, 444554.1523450284 6222745.847196435, 444554.1523450282 6222754.152555321))"
55502;55502;20200006;"Ringk�bing-Skjern";-310;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.9999993704 6222331.06448159, 444545.95670637174 6222354.0434549805, 444568.93477377004 6222399.999875879, 444568.9346784026 6222468.934507227, 444568.9346307186 6222699.999875878, 444553.40194639226 6222746.597928857, 444553.4019702344 6222753.4018228995))"
55503;55503;20200006;"Ringk�bing-Skjern";-315;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.9999993705 6222331.564969872, 444545.6232064629 6222354.37685952, 444568.43452390714 6222399.999875877, 444568.4344285399 6222468.434018944, 444568.4343808562 6222699.999875879, 444552.65159544034 6222747.348661278, 444552.65159544034 6222752.6510904785))"
55504;55504;20200006;"Ringk�bing-Skjern";-320;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand8";"MULTILINESTRING ((444499.9999993702 6222332.064695213, 444545.28970655496 6222354.710264061, 444567.93427404435 6222399.999875878, 444567.9341786773 6222467.934293602, 444567.9341309931 6222699.999875878, 444551.90119680425 6222748.098630762, 444551.90122064634 6222751.901120994))"
