"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
47474;47474;20200006;"Ringk�bing-Skjern";-570;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947567 6213556.561155165, 453728.9550776009 6213571.044797743, 453743.40438790387 6213599.999875868, 453728.91006417316 6213628.909177626, 453699.99999947555 6213643.348569715, 453671.0945124147 6213628.906125867, 453656.6169733519 6213599.999875868, 453671.0586542604 6213571.058530652, 453699.99999947567 6213556.561155165))"
47475;47475;20200006;"Ringk�bing-Skjern";-575;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947555 6213555.8638285035, 453729.41970772785 6213570.580930555, 453744.1001886851 6213599.999875868, 453729.3739313607 6213629.373044813, 453699.99999947555 6213644.044370496, 453670.63064522715 6213629.368467176, 453655.92117257084 6213599.999875867, 453670.5947870729 6213570.594663465, 453699.99999947555 6213555.8638285035))"
47476;47476;20200006;"Ringk�bing-Skjern";-680;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460023.94409134577 6196176.055784054, 460031.9259639045 6196199.99987585, 460021.2844844122 6196221.282834834, 459999.99999954854 6196231.924314328))"
47477;47477;20200006;"Ringk�bing-Skjern";-580;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947555 6213555.168027722, 453729.8843378548 6213570.115537489, 453744.7967524057 6213599.999875868, 453729.83779854816 6213629.836912, 453699.99999947555 6213644.738645399, 453670.1667780397 6213629.832334363, 453655.2253717895 6213599.999875867, 453670.130156946 6213570.130796278, 453699.99999947555 6213555.168027722))"
47478;47478;20200006;"Ringk�bing-Skjern";-585;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.9999994756 6213554.470701064, 453730.3489679818 6213569.6516703, 453745.49255318707 6213599.999875867, 453730.3016657357 6213630.300779188, 453699.99999947567 6213645.434446179, 453669.70367379166 6213630.29620155, 453654.52957100817 6213599.999875869, 453669.6662897585 6213569.665403211, 453699.9999994756 6213554.470701064))"
47479;47479;20200006;"Ringk�bing-Skjern";-590;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947555 6213553.773374402, 453730.81283516926 6213569.186277235, 453746.1891169078 6213599.999875867, 453730.7647699838 6213630.764646376, 453699.9999994756 6213646.1302469615, 453669.2398066041 6213630.760068739, 453653.833770227 6213599.999875868, 453669.20165963157 6213569.201536024, 453699.99999947555 6213553.773374402))"
47480;47480;20200006;"Ringk�bing-Skjern";-595;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947555 6213553.077573622, 453731.2774652963 6213568.7224100465, 453746.8856806283 6213599.999875868, 453731.22863717127 6213631.228513562, 453699.9999994756 6213646.826047743, 453668.77593941666 6213631.223935926, 453653.1372065064 6213599.999875867, 453668.73779244395 6213568.737668836, 453699.99999947555 6213553.077573622))"
47481;47481;20200006;"Ringk�bing-Skjern";-600;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.9999994756 6213552.3802469615, 453731.7420954232 6213568.25854286, 453747.5814814097 6213599.999875867, 453731.6925043587 6213631.692380751, 453699.99999947567 6213647.520322644, 453668.31207222916 6213631.687803115, 453652.44140572497 6213599.999875869, 453668.273162317 6213568.273801649, 453699.9999994756 6213552.3802469615))"
47482;47482;20200006;"Ringk�bing-Skjern";-605;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.9999994756 6213551.6829203, 453732.20672555023 6213567.793149793, 453748.2780451305 6213599.999875867, 453732.15637154627 6213632.156247938, 453699.99999947555 6213648.216123425, 453667.8489679811 6213632.151670301, 453651.7456049437 6213599.999875868, 453667.8092951295 6213567.808408582, 453699.9999994756 6213551.6829203))"
47483;47483;20200006;"Ringk�bing-Skjern";-610;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.9999994756 6213550.98711952, 453732.6713556772 6213567.329282605, 453748.97384591185 6213599.999875867, 453732.62023873377 6213632.620115126, 453699.99999947555 6213648.911924208, 453667.3851007937 6213632.61553749, 453651.0498041626 6213599.999875868, 453667.34466500266 6213567.344541395, 453699.9999994756 6213550.98711952))"
47484;47484;20200006;"Ringk�bing-Skjern";-615;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947567 6213550.289792861, 453733.1352228647 6213566.86388954, 453749.6704096324 6213599.999875868, 453733.08410592127 6213633.083982313, 453699.99999947567 6213649.607724989, 453666.92123360594 6213633.0778787965, 453650.35400338133 6213599.999875868, 453666.880797815 6213566.880674207, 453699.99999947567 6213550.289792861))"
47485;47485;20200006;"Ringk�bing-Skjern";-620;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947567 6213549.5924662, 453733.59985299164 6213566.400022352, 453750.36697335314 6213599.999875869, 453733.5472101693 6213633.5478495015, 453699.99999947567 6213650.301999891, 453666.4573664186 6213633.541745985, 453649.65820259997 6213599.999875868, 453666.41616768815 6213566.41680702, 453699.99999947567 6213549.5924662))"
47486;47486;20200006;"Ringk�bing-Skjern";-625;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947567 6213548.8966654185, 453734.06448311853 6213565.936155164, 453751.06277413433 6213599.999875868, 453734.0110773567 6213634.011716687, 453699.99999947567 6213650.997800672, 453665.99426217045 6213634.0056131715, 453648.96240181883 6213599.999875868, 453665.95230050065 6213565.951413954, 453699.99999947567 6213548.8966654185))"
47487;47487;20200006;"Ringk�bing-Skjern";-630;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947555 6213548.199338757, 453734.5291132455 6213565.470762098, 453751.759337855 6213599.999875869, 453734.47494454426 6213634.475583876, 453699.99999947555 6213651.693601454, 453665.53039498295 6213634.469480359, 453648.2658380981 6213599.999875868, 453665.4876703736 6213565.487546765, 453699.99999947555 6213548.199338757))"
47488;47488;20200006;"Ringk�bing-Skjern";-635;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.9999994756 6213547.502012098, 453734.9937433725 6213565.006894911, 453752.4551386364 6213599.999875868, 453734.93881173193 6213634.939451063, 453699.9999994756 6213652.387876356, 453665.0665277954 6213634.933347547, 453647.5700373169 6213599.999875867, 453665.02380318614 6213565.023679579, 453699.9999994756 6213547.502012098))"
47489;47489;20200006;"Ringk�bing-Skjern";-640;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947567 6213546.806211316, 453735.45761056006 6213564.541501845, 453753.1517023571 6213599.999875867, 453735.4026789193 6213635.401792373, 453699.9999994755 6213653.083677137, 453664.602660608 6213635.397214734, 453646.8742365355 6213599.999875867, 453664.55917305924 6213564.55981239, 453699.99999947567 6213546.806211316))"
47490;47490;20200006;"Ringk�bing-Skjern";-645;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.9999994757 6213546.108884657, 453735.922240687 6213564.077634656, 453753.8482660778 6213599.999875868, 453735.86654610676 6213635.865659559, 453699.9999994756 6213653.7794779185, 453664.1387934205 6213635.861081922, 453646.1784357542 6213599.999875868, 453664.09530587174 6213564.094419323, 453699.9999994757 6213546.108884657))"
47491;47491;20200006;"Ringk�bing-Skjern";-650;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947555 6213545.411557997, 453736.38687081385 6213563.61224159, 453754.54406685906 6213599.999875867, 453736.3304132943 6213636.329526746, 453699.99999947567 6213654.4752787, 453663.67568917235 6213636.324949109, 453645.482634973 6213599.999875868, 453663.6306757447 6213563.630552137, 453699.99999947555 6213545.411557997))"
47492;47492;20200006;"Ringk�bing-Skjern";-655;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947567 6213544.715757215, 453736.8515009408 6213563.148374403, 453755.24063057965 6213599.999875868, 453736.7935175424 6213636.793393935, 453699.9999994756 6213655.169553601, 453663.21182198497 6213636.7888162965, 453644.7868341917 6213599.999875867, 453663.1668085573 6213563.16668495, 453699.99999947567 6213544.715757215))"
47493;47493;20200006;"Ringk�bing-Skjern";-660;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((453699.99999947567 6213544.018430554, 453737.31613106787 6213562.684507215, 453755.93643136113 6213599.999875868, 453737.2573847299 6213637.257261122, 453699.99999947555 6213655.865354383, 453662.74795479747 6213637.251157606, 453644.09027047094 6213599.999875868, 453662.7021784303 6213562.702817761, 453699.99999947567 6213544.018430554))"
