"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
22730;22730;20180006;"Lejre Nord og Borrevejle";12;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((700090.9851074219 6177409.016418457, 700050 6177405.110168457, 700002.1820068359 6177397.817993164, 699996.5637207031 6177396.563720703, 699950 6177388.536071777, 699926.3305664062 6177373.669433594, 699882.5164794922 6177350))"
22731;22731;20180006;"Lejre Nord og Borrevejle";5;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((678750 6177237.5411987305, 678754.2423248291 6177245.758056641, 678757.7758789062 6177250, 678759.5077514648 6177259.507751465, 678761.7198944092 6177338.279724121, 678764.8456573486 6177350, 678758.330154419 6177358.329772949, 678750 6177361.058044434, 678703.7654876709 6177403.765869141, 678664.2139434814 6177450, 678665.59715271 6177465.59753418, 678673.5149383545 6177526.484680176, 678675.4188537598 6177550, 678674.9713897705 6177574.971008301))"
22732;22732;20180006;"Lejre Nord og Borrevejle";0;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((693450 6177250, 693450 6177350))"
22733;22733;20180006;"Lejre Nord og Borrevejle";7;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((679993.6569213867 6179293.656921387, 680003.4545898438 6179250, 679985.9516143799 6179214.04876709, 679950 6179195.277404785, 679905.1040649414 6179194.895935059, 679894.7177886963 6179194.717407227, 679850 6179194.331359863, 679816.7514801025 6179183.248901367, 679805.6686401367 6179150, 679788.5391235352 6179111.460876465, 679750 6179089.237976074, 679711.5753173828 6179088.424682617, 679687.3775482178 6179087.3779296875, 679650 6179086.55090332, 679622.5868225098 6179077.412414551, 679613.4490966797 6179050, 679596.8059539795 6179003.193664551, 679550 6178969.340515137, 679535.599899292 6178964.399719238, 679453.2218933105 6178953.221130371, 679450 6178952.412414551, 679447.7130889893 6178952.2872924805, 679427.9624938965 6178950, 679432.7632904053 6178932.763671875, 679449.6967315674 6178850.303649902, 679450 6178849.124145508, 679470.983505249 6178770.983886719, 679476.2584686279 6178750, 679483.6154937744 6178716.384887695, 679489.6083831787 6178689.608764648, 679498.1678009033 6178650, 679506.7821502686 6178606.782531738, 679510.0536346436 6178589.945983887, 679517.9500579834 6178550, 679522.9110717773 6178522.911071777, 679532.706451416 6178467.294311523, 679535.8360290527 6178450, 679538.0249023438 6178438.024902344, 679550 6178386.390686035, 679557.5794219971 6178350, 679559.2952728271 6178340.704345703, 679571.3542938232 6178271.354675293, 679575.4013061523 6178250, 679574.97215271 6178225.02746582, 679574.3137359619 6178174.313354492, 679573.8990783691 6178150, 679569.8429107666 6178130.157470703, 679551.4984130859 6178051.498413086, 679551.1772155762 6178050, 679550.9166717529 6178049.082946777, 679550 6178046.435546875, 679520.3937530518 6177979.606628418, 679506.4929962158 6177950, 679488.8397216797 6177911.16027832, 679467.5842285156 6177867.584228516, 679459.2178344727 6177850, 679456.324005127 6177843.6767578125, 679450 6177830.743408203, 679418.0240631104 6177781.976318359, 679397.392654419 6177750, 679378.6014556885 6177721.398925781, 679350 6177676.571655273, 679337.568283081 6177662.431335449, 679327.5814056396 6177650, 679293.9239501953 6177606.076049805, 679272.7848052979 6177572.784423828, 679257.7415466309 6177550, 679254.6310424805 6177545.3689575195, 679250 6177537.2314453125, 679214.2791748047 6177485.720825195, 679191.410446167 6177450, 679174.5086669922 6177425.491333008, 679150 6177385.632324219, 679136.7546081543 6177363.244628906, 679130.4821014404 6177350, 679068.3898925781 6177331.610107422, 679050 6177333.071899414, 679024.6189117432 6177324.618530273, 678984.2861175537 6177315.713500977, 678950 6177299.671936035, 678922.7996826172 6177277.200317383, 678908.7345123291 6177250, 678888.0344390869 6177211.965942383, 678850 6177155.563354492, 678847.4250793457 6177152.574157715, 678845.9121704102 6177150, 678842.988204956 6177142.988586426, 678830.048751831 6177069.950866699))"
22734;22734;20180006;"Lejre Nord og Borrevejle";6;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((679983.3187103271 6179283.319091797, 679990.7958984375 6179250, 679977.4379730225 6179222.561645508, 679950 6179208.236694336, 679907.878112793 6179207.878112793, 679892.121887207 6179207.878112793, 679850 6179207.514953613, 679806.8641662598 6179193.135070801, 679792.4858093262 6179150, 679779.4124603271 6179120.587158203, 679750 6179103.62701416, 679702.624130249 6179102.624511719, 679697.375869751 6179102.624511719, 679650 6179101.57623291, 679611.3178253174 6179088.682556152, 679598.4237670898 6179050, 679585.7219696045 6179014.277648926, 679550 6178988.441467285, 679521.3779449463 6178978.622436523, 679471.9097137451 6178971.910095215, 679450 6178966.404724121, 679434.4470977783 6178965.553283691, 679356.530380249 6178956.530761719, 679350 6178956.129455566, 679344.1444396973 6178955.856323242, 679284.3597412109 6178950, 679313.8191223145 6178913.819885254, 679327.2193908691 6178872.779846191, 679337.9085540771 6178850, 679340.2015686035 6178840.200805664, 679350 6178793.574523926, 679358.7978363037 6178758.798217773, 679361.0702514648 6178750, 679363.5414123535 6178736.457824707, 679372.9286193848 6178672.929382324, 679377.4845123291 6178650, 679383.5803985596 6178616.41998291, 679387.7807617188 6178587.780761719, 679395.2499389648 6178550, 679404.9915313721 6178504.991149902, 679407.9624176025 6178492.037963867, 679417.2561645508 6178450, 679420.6844329834 6178420.684814453, 679430.2993774414 6178369.700622559, 679432.9189300537 6178350, 679432.8308105469 6178332.830810547, 679439.461517334 6178260.537719727, 679439.3955230713 6178250, 679437.20703125 6178237.20703125, 679429.5066833496 6178170.49407959, 679425.4955291748 6178150, 679401.0875701904 6178101.08795166, 679400.3929138184 6178099.607849121, 679372.5143432617 6178050, 679362.7834320068 6178037.216186523, 679350 6178019.2626953125, 679316.8849945068 6177983.114624023, 679285.5590820312 6177950, 679268.5646057129 6177931.436157227, 679250 6177911.845397949, 679219.8417663574 6177880.157470703, 679187.0483398438 6177850, 679168.879699707 6177831.120300293, 679150 6177811.8087768555, 679122.3552703857 6177777.6443481445, 679098.2635498047 6177750, 679077.6485443115 6177722.351074219, 679050 6177688.757324219, 679033.3427429199 6177666.656494141, 679018.1324005127 6177650, 678992.3648834229 6177607.635498047, 678971.4542388916 6177571.453857422, 678958.8874816895 6177550, 678956.2881469727 6177543.711853027, 678950 6177520.8419799805, 678931.328201294 6177468.672180176, 678926.1135101318 6177450, 678924.702835083 6177424.702453613, 678910.5239868164 6177389.476013184, 678909.5050811768 6177350, 678874.9225616455 6177325.077819824, 678853.7940979004 6177253.79486084, 678851.8321990967 6177250, 678851.1863708496 6177248.812866211, 678850 6177247.053527832, 678805.0773620605 6177194.921875, 678778.6808013916 6177150, 678770.2404022217 6177129.759216309))"
22735;22735;20180006;"Lejre Nord og Borrevejle";9;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((679050 6177073.495483398, 679096.5446472168 6177103.456115723, 679128.0506134033 6177150, 679081.2358856201 6177181.23626709, 679050 6177209.355163574, 679023.9753723145 6177176.025390625, 679001.2680053711 6177150, 679017.7314758301 6177117.730712891, 679050 6177073.495483398))"
22736;22736;20180006;"Lejre Nord og Borrevejle";0;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((693350 6177150, 693350 6177050))"
22737;22737;20180006;"Lejre Nord og Borrevejle";13;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((700050 6177254.316711426, 700053.2318115234 6177253.231811523, 700076.4404296875 6177250, 700136.8865966797 6177236.885070801, 700150 6177240.077209473, 700165.1824951172 6177234.819030762, 700220.3125 6177220.3125, 700250 6177207.0236206055, 700287.7471923828 6177212.251281738, 700320.4040527344 6177220.404052734, 700350 6177225.389099121, 700367.3980712891 6177232.600402832, 700401.9805908203 6177250, 700433.0200195312 6177266.979980469, 700450 6177278.289794922, 700498.8342285156 6177298.8357543945, 700500.537109375 6177299.462890625, 700550 6177324.394226074, 700569.7845458984 6177330.215454102, 700615.7440185547 6177350, 700640.0085449219 6177359.992980957, 700650 6177366.046142578, 700674.7589111328 6177374.757385254, 700714.4012451172 6177385.598754883, 700750 6177401.57623291, 700788.6138916016 6177411.3845825195, 700823.8037109375 6177423.8037109375, 700850 6177431.597900391, 700863.3605957031 6177436.640930176, 700898.5626220703 6177450, 700937.7197265625 6177462.2802734375, 700950 6177466.520690918, 700971.3745117188 6177471.374511719, 701018.7133789062 6177481.286621094, 701050 6177488.722229004, 701082.1716308594 6177482.173156738, 701127.34375 6177472.65625, 701150 6177467.988586426, 701162.5152587891 6177462.516784668, 701194.3695068359 6177450, 701235.3942871094 6177435.395812988, 701250 6177430.989074707, 701285.0952148438 6177414.904785156, 701304.9865722656 6177404.986572266, 701350 6177387.2146606445, 701376.0925292969 6177376.092529297, 701428.3874511719 6177350, 701443.8812255859 6177343.879699707, 701450 6177341.647338867, 701465.1916503906 6177334.808349609, 701511.7980957031 6177311.798095703, 701550 6177297.122192383, 701590.3991699219 6177290.399169922, 701620.703125 6177279.295349121, 701650 6177272.402954102, 701661.279296875 6177261.277770996, 701673.4191894531 6177250, 701714.2181396484 6177214.218139648, 701750 6177179.026794434, 701767.3065185547 6177167.306518555, 701790.7043457031 6177150, 701821.7376708984 6177121.737670898))"
22739;22739;20180006;"Lejre Nord og Borrevejle";14;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((707950 6177271.083068848, 707936.1877441406 6177263.8107299805, 707929.6997070312 6177250, 707929.8553466797 6177229.856872559, 707929.8553466797 6177170.143127441, 707930.0109863281 6177150, 707920.0164794922 6177120.018005371))"
22822;22822;20180006;"Lejre Nord og Borrevejle";16;"kote";"meter";"Magasinspecifik";"2022-12-07 00:00:00.0";"simak";"2022-12-07 00:00:00.0";"Sand 2";"MULTILINESTRING ((706250 6175419.157409668, 706273.1323242188 6175426.867675781, 706280.8410644531 6175450, 706303.7353515625 6175496.266174316, 706350 6175519.561767578, 706372.8668212891 6175527.133178711, 706380.5389404297 6175550, 706405.0354003906 6175594.966125488, 706450 6175615.254211426, 706471.7559814453 6175628.244018555, 706474.8962402344 6175650, 706501.2664794922 6175698.733520508, 706550 6175721.636962891, 706571.2707519531 6175728.727722168, 706578.3630371094 6175750, 706602.9754638672 6175797.026062012, 706650 6175819.778442383, 706672.6654052734 6175827.334594727, 706680.2215576172 6175850, 706704.5928955078 6175895.405578613, 706750 6175916.481018066, 706783.9019775391 6175916.096496582, 706815.3900146484 6175915.390014648, 706850 6175915.005493164, 706876.2451171875 6175923.7548828125, 706884.9945068359 6175950, 706901.5655517578 6175998.432922363))"
