"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
70493;70493;20200006;"Ringk�bing-Skjern";-850;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand3";"MULTILINESTRING ((450599.99999944057 6212579.928464733, 450586.95945683785 6212586.959714734, 450580.4195398457 6212599.999875867, 450586.4566797383 6212613.543577039, 450599.9999994405 6212621.291990126, 450614.5965570579 6212614.596433483, 450621.8544000757 6212599.999875867, 450614.00909367896 6212585.9907816285, 450599.99999944057 6212579.928464733))"
70494;70494;20200006;"Ringk�bing-Skjern";-430;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand3";"MULTILINESTRING ((454199.9999994814 6212585.638303601, 454209.5855707706 6212590.414304578, 454214.3852228703 6212599.999875867, 454209.5817560732 6212609.580869518, 454199.9999994813 6212614.355344618, 454190.43960519414 6212609.5595072135, 454185.6666559754 6212599.999875866, 454190.4380793153 6212590.438718639, 454199.9999994814 6212585.638303601))"
70495;70495;20200006;"Ringk�bing-Skjern";-985;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand4";"MULTILINESTRING ((461301.0513301296 6195601.049680537, 461299.9999995634 6195601.400632686, 461099.9999995611 6195601.400632685))"
70496;70496;20200006;"Ringk�bing-Skjern";-750;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand3";"MULTILINESTRING ((451699.9999994513 6227475.083608488, 451675.0816339725 6227475.081891873, 451624.91836492904 6227475.081891873, 451599.9999994503 6227475.079984524, 451561.6462702018 6227461.646146633, 451516.78848211525 6227499.999875883, 451556.4964288932 6227543.503255704, 451599.9999994502 6227544.518537382, 451644.2291254273 6227555.770368436, 451680.56793158007 6227580.567426542, 451699.99999945133 6227590.631742338, 451739.091491151 6227539.091176847, 451724.91989080916 6227499.999875883, 451716.610717225 6227483.388967373, 451699.9999994513 6227475.083608488))"
70497;70497;20200006;"Ringk�bing-Skjern";-900;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand3";"MULTILINESTRING ((444599.99999937124 6223090.090055322, 444606.6059106262 6223093.393964623, 444609.90848478425 6223099.999875879, 444609.9085801516 6223190.091199732, 444609.90877088625 6223209.908552025, 444609.9087708862 6223290.091199732, 444609.9090093047 6223309.908933496, 444609.90900930506 6223390.090818263, 444609.90915235586 6223399.999875879, 444607.43212637043 6223407.432050562))"
70498;70498;20200006;"Ringk�bing-Skjern";-820;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand3";"MULTILINESTRING ((453599.99999947444 6213755.9767435435, 453629.31976265844 6213770.680112684, 453643.88122506085 6213799.999875868, 453629.18395943573 6213829.183835829, 453599.9999994743 6213843.748349989, 453570.80078072415 6213829.199094618, 453556.1141962514 6213799.999875868, 453570.6901545035 6213770.6907938365, 453599.99999947444 6213755.9767435435))"
70499;70499;20200006;"Ringk�bing-Skjern";-85;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand3";"MULTILINESTRING ((444499.9999993702 6222308.508939599, 444517.02148851403 6222317.021055076, 444582.9625123414 6222317.037076805, 444582.96270307637 6222382.962674949, 444591.4803498656 6222399.999875878, 444591.48125585646 6222508.518857812, 444591.48392614466 6222608.515806054, 444591.4904588136 6222691.490049219, 444591.4907925993 6222699.999875878, 444587.2361892133 6222712.763852929, 444587.23621305544 6222787.235898827))"
70500;70500;20200006;"Ringk�bing-Skjern";-905;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand3";"MULTILINESTRING ((453499.9999994732 6213912.786741102, 453525.6332392197 6213925.633115614, 453574.34921212046 6213925.651426161, 453574.15847725736 6213974.15911659, 453587.0262140738 6213999.999875869, 453573.9570612417 6214026.04357704, 453573.7388605581 6214073.73949989, 453526.17645211035 6214073.823423231, 453499.9999994733 6214086.904783094, 453473.87924141635 6214073.878354873, 453426.0726923435 6214073.927182997, 453425.9201044529 6214025.919980848, 453412.91198677704 6213999.999875868, 453425.7537836522 6213974.246091688, 453425.6248468845 6213925.62396034, 453474.3858332133 6213925.613279188, 453499.9999994732 6213912.786741102))"
70501;70501;20200006;"Ringk�bing-Skjern";-435;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand3";"MULTILINESTRING ((454199.99999948137 6212584.84332069, 454210.1158136904 6212589.883298718, 454215.18096871977 6212599.999875867, 454210.1119989932 6212610.111875378, 454199.9999994814 6212615.148801648, 454189.9108881531 6212610.088987195, 454184.87319894414 6212599.999875867, 454189.9093622741 6212589.90923866, 454199.99999948137 6212584.84332069))"
70502;70502;20200006;"Ringk�bing-Skjern";55;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand1";"MULTILINESTRING ((474099.9999997063 6219873.042936175, 474110.57128876884 6219889.430112688, 474113.2019040033 6219899.999875873, 474118.7683102532 6219918.769712298, 474139.9841305662 6219960.014982074, 474146.24023408175 6219999.999875872, 474163.88854951167 6220036.112851947, 474175.2075192383 6220075.208158343, 474184.46350068366 6220099.999875872, 474188.60473603534 6220111.393613665, 474199.9999997074 6220142.335386126, 474215.1519772466 6220184.849424213, 474219.55261201225 6220199.999875872, 474222.7447506842 6220222.745389788, 474227.713012403 6220272.286863177, 474231.9854733405 6220299.999875872, 474247.2503659188 6220347.251005023, 474248.3245846688 6220351.676053851, 474268.1610104503 6220399.999875872, 474278.48510713014 6220421.515531391, 474299.99999970844 6220447.84152016, 474326.8341061541 6220473.165006488, 474349.53613252146 6220499.999875873, 474367.37670869357 6220532.624692769, 474399.9999997096 6220580.933256, 474413.46740693634 6220586.531705706, 474441.36657685845 6220599.999875872, 474469.6258542026 6220630.37402138, 474499.99999971065 6220655.811185688, 474527.8778073282 6220672.122831196, 474577.27050752414 6220699.999875873, 474586.04125947744 6220713.957090227, 474599.9999997119 6220730.11080727, 474625.7354733449 6220774.26516518, 474645.4895016655 6220799.999875872, 474664.30358857976 6220835.696287006, 474699.999999713 6220875.2409647405, 474708.3221432677 6220891.678495258, 474712.58239717403 6220899.999875873, 474725.4302975648 6220925.4294107845, 474739.94140596344 6220960.057706685, 474768.634032917 6220999.999875873, 474771.5850827216 6221028.415555805, 474778.8757321357 6221078.876371235, 474781.2377926826 6221099.999875872, 474781.475829792 6221118.523282856, 474799.9999997141 6221199.651212543, 474800.0335690499 6221199.967069477, 474817.74291963613 6221282.25848183, 474831.8298336988 6221299.999875873, 474829.1259762769 6221329.127378316, 474814.8468014721 6221385.152311177, 474812.9913327221 6221399.999875873, 474809.4726559642 6221409.471006245, 474799.999999714 6221428.4704874465, 474761.21826143237 6221438.780851216, 474743.56994600245 6221443.569822162, 474699.999999713 6221454.978818745, 474665.5792233454 6221434.419126363, 474603.01818818843 6221399.999875874, 474601.0070797899 6221398.992032856, 474599.99999971176 6221398.548002095, 474551.76086396904 6221348.239011616, 474505.5053708045 6221299.999875873, 474502.6977536169 6221297.301359028, 474499.99999971065 6221294.914884419, 474459.7595211946 6221240.23882851, 474429.40063447546 6221199.999875873, 474416.35131806915 6221183.648557515, 474399.99999970954 6221166.673917621, 474372.5982663108 6221127.401609273, 474351.41601533396 6221099.999875873, 474326.7669674821 6221073.23214516, 474299.99999970844 6221050.730771869, 474277.87170380977 6221022.129697651, 474257.94982880953 6220999.999875873, 474225.1342770513 6220974.864835589, 474199.9999997073 6220961.051816791, 474169.8486325194 6220930.149717182, 474134.7625729487 6220899.999875873, 474112.3413083001 6220887.659330219, 474099.9999997062 6220882.498807759, 474056.9274899401 6220843.07085976, 474010.8184811505 6220799.999875873, 474003.7872311504 6220796.212644428, 473999.99999970506 6220793.775815814, 473969.19250458747 6220730.806608051, 473968.57299775153 6220699.999875872, 473946.54846161854 6220653.45065102, 473920.6512448214 6220620.65188393, 473905.5328366181 6220599.999875872, 473904.360961618 6220595.639676899, 473899.99999970396 6220585.204953997, 473876.4892575163 6220523.50985512, 473868.4265133755 6220499.999875872, 473850.00915497675 6220449.991483538, 473830.7586666954 6220399.999875872, 473820.98083466396 6220379.019803852, 473801.02233857 6220301.02221474, 473800.6652829059 6220299.999875871, 473800.6835934528 6220299.316282122, 473805.1330563435 6220205.133695453, 473805.26428192947 6220199.999875873, 473809.3719479451 6220190.629453509, 473829.80651825777 6220129.806394427, 473848.6846920861 6220099.999875872, 473866.2628170864 6220066.261930316, 473899.9999997039 6220030.341977924, 473914.1235348603 6220014.122648088, 473933.55712861056 6219999.999875872, 473958.9324948217 6219958.933133928, 473999.9999997051 6219906.60159096, 474005.0903317364 6219905.089444964, 474025.6530758773 6219899.999875871, 474080.04150361224 6219880.042142717, 474099.9999997063 6219873.042936175))"
