"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
59494;59494;20200006;"Ringk�bing-Skjern";-795;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460820.41625932354 6195699.999875851, 460813.61083940155 6195713.610715694, 460799.9999995577 6195720.416135616))"
59495;59495;20200006;"Ringk�bing-Skjern";-800;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460819.91577104223 6195699.999875851, 460813.2766719211 6195713.278074092, 460799.9999995576 6195719.9156473335))"
59496;59496;20200006;"Ringk�bing-Skjern";-805;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460819.415282761 6195699.99987585, 460812.9440303195 6195712.942380733, 460799.9999995577 6195719.415159052))"
59497;59497;20200006;"Ringk�bing-Skjern";-810;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460818.91479447973 6195699.99987585, 460812.60986283905 6195712.609739131, 460799.9999995577 6195718.914670773))"
59498;59498;20200006;"Ringk�bing-Skjern";-815;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460818.4143061985 6195699.999875851, 460812.2772212374 6195712.27709753, 460799.99999955774 6195718.4141824925))"
59499;59499;20200006;"Ringk�bing-Skjern";-820;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460817.9138179173 6195699.999875851, 460811.9430537571 6195711.94140417, 460799.9999995576 6195717.913694209))"
59500;59500;20200006;"Ringk�bing-Skjern";-825;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460817.413329636 6195699.999875851, 460811.60888627666 6195711.608762569, 460799.9999995577 6195717.413205928))"
59501;59501;20200006;"Ringk�bing-Skjern";-830;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460816.91284135473 6195699.99987585, 460811.2762446749 6195711.276120967, 460799.9999995576 6195716.912717646))"
59502;59502;20200006;"Ringk�bing-Skjern";-835;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460816.4138789524 6195699.99987585, 460810.9420771945 6195710.943479366, 460799.9999995577 6195716.412229366))"
59503;59503;20200006;"Ringk�bing-Skjern";-840;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460815.9133906711 6195699.99987585, 460810.60790971405 6195710.607786007, 460799.9999995578 6195715.9117410835))"
59504;59504;20200006;"Ringk�bing-Skjern";-845;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460815.41290238994 6195699.999875851, 460810.2752681124 6195710.275144405, 460799.9999995577 6195715.411252803))"
59505;59505;20200006;"Ringk�bing-Skjern";-850;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460814.91241410864 6195699.99987585, 460809.94110063213 6195709.942502805, 460799.9999995577 6195714.910764522))"
59506;59506;20200006;"Ringk�bing-Skjern";-855;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460814.4119258274 6195699.99987585, 460809.60845903045 6195709.606809445, 460799.9999995576 6195714.410276241))"
59507;59507;20200006;"Ringk�bing-Skjern";-860;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460813.91143754614 6195699.99987585, 460809.2742915499 6195709.274167841, 460799.9999995576 6195713.909787959))"
59508;59508;20200006;"Ringk�bing-Skjern";-865;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460813.4109492649 6195699.99987585, 460808.94012406946 6195708.941526241, 460799.9999995576 6195713.409299678))"
59509;59509;20200006;"Ringk�bing-Skjern";-870;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460812.91046098364 6195699.99987585, 460808.60748246795 6195708.605832881, 460799.9999995576 6195712.908811397))"
59510;59510;20200006;"Ringk�bing-Skjern";-875;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460812.40997270244 6195699.99987585, 460808.2733149875 6195708.27319128, 460799.9999995576 6195712.411374873))"
59511;59511;20200006;"Ringk�bing-Skjern";-880;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460811.9094844211 6195699.99987585, 460807.93914750696 6195707.940549678, 460799.9999995576 6195711.910886592))"
59512;59512;20200006;"Ringk�bing-Skjern";-885;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460811.4089961399 6195699.99987585, 460807.6065059054 6195707.604856319, 460799.9999995577 6195711.410398311))"
59513;59513;20200006;"Ringk�bing-Skjern";-890;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460810.90850785864 6195699.999875849, 460807.272338425 6195707.272214717, 460799.9999995577 6195710.90991003))"
59514;59514;20200006;"Ringk�bing-Skjern";-895;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460810.40801957727 6195699.99987585, 460806.93817094446 6195706.939573117, 460799.9999995577 6195710.4094217485))"
59515;59515;20200006;"Ringk�bing-Skjern";-900;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460809.907531296 6195699.99987585, 460806.60552934295 6195706.603879756, 460799.9999995577 6195709.908933467))"
59516;59516;20200006;"Ringk�bing-Skjern";-905;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460809.4070430147 6195699.99987585, 460806.2713618624 6195706.271238155, 460799.9999995577 6195709.408445186))"
59517;59517;20200006;"Ringk�bing-Skjern";-910;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460808.9065547336 6195699.99987585, 460805.93872026075 6195705.938596553, 460799.9999995578 6195708.907956905))"
59518;59518;20200006;"Ringk�bing-Skjern";-915;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460808.4060664523 6195699.999875851, 460805.60455278045 6195705.602903194, 460799.9999995577 6195708.4074686235))"
59519;59519;20200006;"Ringk�bing-Skjern";-920;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460807.90557817096 6195699.99987585, 460805.27038529987 6195705.270261592, 460799.9999995577 6195707.906980342))"
59520;59520;20200006;"Ringk�bing-Skjern";-925;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460807.4066157687 6195699.99987585, 460804.9377436983 6195704.937619991, 460799.9999995577 6195707.406492061))"
59521;59521;20200006;"Ringk�bing-Skjern";-930;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460806.9061274873 6195699.999875851, 460804.6035762178 6195704.604978389, 460799.9999995577 6195706.90600378))"
59522;59522;20200006;"Ringk�bing-Skjern";-935;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((460806.4056392063 6195699.99987585, 460804.2694087374 6195704.26928503, 460799.9999995577 6195706.4055154985))"
