"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
94489;94489;20220047;"Holb�k";29;"kote";"meter";"Magasinspecifik";"2023-05-30 00:00:00.0";"simak";"2023-05-30 00:00:00.0";"Sand 2";"MULTILINESTRING ((652050 6160691.507481906, 652091.3841059952 6160691.384105995, 652108.6158940048 6160691.384105995, 652150 6160691.26146135, 652177.469939944 6160677.469939944, 652191.2203875665 6160650, 652205.9152906749 6160605.915290675, 652250 6160591.220387567, 652291.233894533 6160591.2338945335, 652308.766105467 6160591.2338945335, 652350 6160591.247410354, 652377.6114370642 6160577.611437065, 652391.640411991 6160550, 652417.9636195619 6160517.963619562, 652450 6160516.314795406, 652483.7158559351 6160516.284144064, 652516.3310871343 6160516.331087135, 652550 6160516.300334237, 652594.4247847848 6160494.424784785, 652617.0370499736 6160450, 652625.2777874803 6160425.2777874805, 652650 6160417.037049973, 652682.8647682553 6160417.1352317445, 652717.3418459154 6160417.341845916, 652750 6160417.43999688, 652795.6549725451 6160395.654972545, 652819.6754682153 6160350, 652827.2566011614 6160327.256601161, 652850 6160319.675468215, 652880.0336227171 6160319.9663772825, 652920.7631155308 6160320.763115531, 652950 6160321.0519017335, 652978.0180778053 6160321.981922194, 653024.5139900201 6160324.51399002, 653050 6160325.395515901, 653089.1838305101 6160310.81616949, 653115.9386274318 6160315.938627432, 653121.3554406201 6160278.64455938, 653139.219725196 6160250, 653141.914793897 6160241.914793897, 653150 6160239.219725196, 653160.5839581016 6160239.416041899, 653242.5127987484 6160242.512798748, 653250 6160242.657025599, 653257.1782372164 6160242.821762783, 653347.0433723435 6160247.043372343, 653350 6160247.114489789, 653355.2948978539 6160244.705102146, 653423.4684250026 6160250, 653423.1286071853 6160276.871392814, 653423.1547564045 6160323.154756404, 653422.8060612067 6160350, 653394.2224466726 6160394.222446673, 653350 6160424.307647349, 653339.8730307809 6160439.873030781))"
94553;94553;20220047;"Holb�k";32;"kote";"meter";"Magasinspecifik";"2023-05-30 00:00:00.0";"simak";"2023-05-30 00:00:00.0";"Sand 2";"MULTILINESTRING ((669264.6930554339 6154550, 669279.8238441439 6154579.823844144, 669294.4503116978 6154605.549688302, 669312.01702685 6154650, 669317.1715533964 6154682.828446603, 669322.9267198287 6154722.9267198285, 669327.0796401199 6154750, 669327.4732760427 6154772.526723958, 669327.8172750424 6154827.817275043, 669328.1964199574 6154850, 669322.7357944588 6154877.264205541, 669314.551520495 6154914.551520495, 669307.7847362012 6154950, 669292.0479667262 6154992.047966726, 669280.9272090476 6155019.072790952, 669268.7076123887 6155050, 669262.3526940584 6155062.352694059, 669250 6155081.300893308, 669223.407644665 6155123.407644665, 669204.7039840234 6155150, 669181.7619874524 6155181.761987452))"
95900;95900;20220057;"Sydbornholm";70;"kote";"meter";"Magasinspecifik";"2023-07-03 00:00:00.0";"simak";"2023-07-03 00:00:00.0";"Vandspjel";"MULTILINESTRING ((888386.3894360946 6119629.712075759, 888384.6714612124 6119635.116631449, 888383.5334522295 6119638.469898965, 888379.9349910204 6119640.177147298, 888324.9875080524 6119678.921031686, 888275.0565720655 6119690.330221235, 888230.3669673486 6119676.493570351, 888173.2836356694 6119704.448068266, 888104.4229497598 6119610.965891309, 888096.9865389355 6119517.956921215))"
94490;94490;20220047;"Holb�k";28;"kote";"meter";"Magasinspecifik";"2023-05-30 00:00:00.0";"simak";"2023-05-30 00:00:00.0";"Sand 2";"MULTILINESTRING ((668121.0529834531 6155578.9470165465, 668150 6155646.494535189, 668151.1731544959 6155648.826845504, 668151.5381857151 6155650, 668151.4481578665 6155651.4481578665, 668150 6155670.992048046, 668145.695732389 6155745.695732389, 668145.5369455343 6155750, 668142.7112296722 6155757.288770327, 668121.783279174 6155821.783279174, 668108.3266676713 6155850, 668085.5366948989 6155885.536694899, 668050 6155928.941780679, 668040.9822747333 6155940.9822747335, 668029.666503386 6155950, 667985.2465288677 6155985.246528868, 667950 6156005.691153057, 667915.0152883037 6156015.015288304, 667877.1819286958 6156022.818071304, 667850 6156029.404335896, 667821.8750410876 6156021.875041087, 667783.9998910085 6156016.000108992, 667750 6156003.590447061, 667716.3254504411 6155983.674549559, 667678.7370099266 6155950, 667663.5676286732 6155936.432371327, 667650 6155913.073288173, 667625.2461214777 6155874.753878523, 667614.8228381753 6155850, 667609.4403442557 6155809.440344255, 667606.2033786922 6155793.796621308, 667601.3075672049 6155750, 667610.613770775 6155710.613770775, 667616.428522738 6155683.571477262, 667624.0926522993 6155650, 667634.2714177688 6155634.271417769, 667650 6155614.737294321, 667676.9686662593 6155576.968666259, 667707.6822868432 6155550, 667731.7801453505 6155531.780145351, 667750 6155521.114994423, 667797.6133687466 6155497.613368747, 667804.9754131145 6155495.024586885, 667850 6155476.65850946, 667876.5422224277 6155476.542222428, 667928.6273669007 6155471.3726331, 667950 6155471.259460263, 667982.5634473584 6155482.563447358, 668011.528722517 6155488.471277483, 668050 6155509.329009072, 668074.218374846 6155525.781625154, 668097.174818136 6155550, 668121.0529834531 6155578.9470165465))"
94491;94491;20220047;"Holb�k";3;"kote";"meter";"Magasinspecifik";"2023-05-30 00:00:00.0";"simak";"2023-05-30 00:00:00.0";"Sand 2";"MULTILINESTRING ((654450 6181088.486625701, 654465.3436096737 6181065.343609674, 654472.4719162344 6181050, 654504.2430042083 6181004.243004208, 654510.1396698131 6180989.860330187, 654529.8615755296 6180950, 654536.6107219629 6180936.6107219625, 654550 6180902.738851278, 654569.0104521263 6180869.010452126, 654577.0279199175 6180850, 654600.6702736573 6180800.670273657, 654601.3202270041 6180798.679772995, 654620.2838946303 6180750, 654629.3186238464 6180729.318623846, 654648.0917844874 6180651.9082155125, 654648.7267637639 6180650, 654649.1495717003 6180649.1495717, 654650 6180643.189216776, 654670.7673307243 6180570.767330725, 654675.2822982166 6180550, 654681.4397747947 6180518.5602252055, 654688.3359148005 6180488.335914801, 654695.2638751371 6180450, 654701.7907179154 6180401.790717916, 654702.2742782574 6180397.725721743, 654708.5513352162 6180350))"
94492;94492;20220047;"Holb�k";33;"kote";"meter";"Magasinspecifik";"2023-05-30 00:00:00.0";"simak";"2023-05-30 00:00:00.0";"Sand 2";"MULTILINESTRING ((674772.1915331837 6153972.191533184, 674750 6153969.473177756, 674730.2002948618 6153969.799705138, 674669.7997051382 6153969.799705138, 674650 6153970.13736973, 674629.3013906972 6153970.698609303, 674570.6986093028 6153970.698609303, 674550 6153971.292029889, 674525.3287241972 6153974.671275803, 674482.4286617602 6153982.42866176, 674450 6153986.4408650715, 674423.2228606659 6153976.777139334, 674406.458056345 6153950, 674392.3435422587 6153907.656457741, 674350 6153893.541943655, 674306.2024003634 6153893.797599637, 674293.7975996366 6153893.797599637, 674250 6153894.056275511, 674220.381885909 6153879.6181140905, 674205.2264976766 6153850, 674191.4198732574 6153808.580126743, 674150 6153794.773502324, 674105.1670524221 6153794.832947578, 674094.8329475779 6153794.832947578, 674050 6153794.892550892, 674019.8387458109 6153780.161254189, 674004.3857715521 6153750, 673993.7047425024 6153706.295257498, 673950 6153687.241340051, 673912.6224290276 6153687.377570973, 673887.3775709724 6153687.377570973, 673850 6153687.514802233, 673824.6462165188 6153675.353783481, 673811.4808117063 6153650, 673796.1106087797 6153603.88939122, 673750 6153588.519188294, 673711.2893554278 6153588.710644572, 673688.7106445722 6153588.710644572, 673650 6153588.904013591, 673610.7539164127 6153589.246083587, 673589.2460835873 6153589.246083587, 673550 6153589.594222358, 673522.9780400943 6153577.0219599055, 673508.6166863296 6153550, 673491.3064441951 6153508.693555805, 673450 6153498.06262637, 673401.5883311321 6153498.411668868, 673398.4116688679 6153498.411668868, 673350 6153498.765818115, 673316.7925885329 6153483.207411467, 673299.2619512256 6153450, 673286.9464634191 6153413.053536581, 673250 6153400.738048774, 673201.0715273508 6153401.071527351, 673198.8986503206 6153401.10134968, 673150 6153401.439230746, 673115.0990535313 6153384.900946469, 673096.8757053039 6153350, 673085.156778978 6153314.843221022, 673050 6153303.124294696, 673004.5713095452 6153304.571309545, 672995.3332345963 6153304.666765404, 672950 6153306.051741204, 672912.1804557168 6153287.819544284, 672892.6878150617 6153250, 672882.0158612962 6153217.984138704, 672850 6153207.312184938, 672807.5049122142 6153207.504912214, 672792.3570622085 6153207.6429377915, 672750 6153207.8367975, 672708.173934494 6153208.173934494, 672691.5559923433 6153208.444007657, 672650 6153208.784456075, 672609.95449254 6153190.04550746, 672588.8438294955 6153150, 672579.1328721216 6153120.867127879, 672550 6153111.156170504, 672513.1689888185 6153113.168988818, 672486.4028855741 6153113.597114426, 672450 6153115.445859195, 672405.3847000641 6153094.615299936, 672382.228853979 6153050, 672369.3967485836 6153030.603251416, 672350 6153028.403804315, 672333.8028532367 6153033.802853237))"
94493;94493;20220047;"Holb�k";33;"kote";"meter";"Magasinspecifik";"2023-05-30 00:00:00.0";"simak";"2023-05-30 00:00:00.0";"Sand 2";"MULTILINESTRING ((665738.5556562577 6154350, 665733.5689359437 6154333.568935944, 665718.2076288859 6154281.792371114, 665708.3683414552 6154250, 665695.8865880644 6154204.113411936, 665692.3245208603 6154192.32452086, 665680.2528411594 6154150, 665675.2648616834 6154124.735138317, 665660.2318429146 6154060.231842915, 665658.0878915382 6154050, 665657.2925009484 6154042.7074990515, 665650 6153992.101740294, 665643.8236449332 6153956.176355067, 665642.2594142259 6153950, 665641.1296009026 6153941.129600902, 665635.8336404964 6153864.166359504, 665633.7697072072 6153850, 665632.9513529498 6153832.95135295, 665634.2793416397 6153765.72065836, 665633.4090909091 6153750, 665634.7690014903 6153734.76900149, 665650 6153654.841713222, 665650.5611914527 6153650.561191453, 665650.6482982172 6153650, 665650.7485784208 6153649.251421579, 665661.5005907838 6153561.500590784, 665663.082437276 6153550, 665664.6575833632 6153535.342416637, 665668.2462470202 6153468.246247021, 665670.4594711746 6153450, 665672.5513616818 6153427.448638318, 665675.0470537136 6153375.047053713, 665677.613727055 6153350, 665679.6613801972 6153320.338619803, 665681.1840748672 6153281.1840748675, 665683.4809264306 6153250, 665685.9710913914 6153214.0289086085, 665686.9722198624 6153186.972219862, 665689.7152765103 6153150, 665696.7605028474 6153103.239497153, 665697.5373682921 6153097.537368292, 665704.9471299094 6153050, 665715.5277035325 6153015.527703532, 665729.2887314348 6152970.711268566, 665735.6468366383 6152950, 665740.5094905095 6152940.5094905095, 665750 6152921.28825085, 665769.4566170026 6152869.456617002, 665776.5625 6152850, 665804.1986743339 6152804.198674334, 665813.7724982002 6152786.2275018, 665833.7865704343 6152750, 665840.363476196 6152740.363476196, 665850 6152724.875174755, 665873.7948652852 6152673.794865285, 665883.8877338878 6152650, 665907.7591683512 6152607.759168351, 665924.343178112 6152575.656821888, 665937.9704358168 6152550, 665943.2397593813 6152543.239759381, 665950 6152534.019862318, 665978.9795838929 6152478.979583893, 665990.1694183663 6152450, 666020.0986913065 6152420.098691306))"
94494;94494;20220047;"Holb�k";29;"kote";"meter";"Magasinspecifik";"2023-05-30 00:00:00.0";"simak";"2023-05-30 00:00:00.0";"Sand 2";"MULTILINESTRING ((667029.9155437223 6170129.915543722, 667050 6170116.15712564, 667097.268760132 6170097.268760132, 667107.1545544309 6170092.84544557, 667150 6170074.512600063, 667168.0641907785 6170068.064190779, 667215.8478810684 6170050, 667239.6146285097 6170039.61462851, 667250 6170035.251604998, 667272.1149045125 6170027.885095487, 667313.7965892674 6170013.796589267, 667350 6170001.913122001, 667391.4962503514 6169991.496250352, 667413.9882369996 6169986.011763001, 667450 6169977.074985987, 667472.9026635701 6169972.90266357, 667538.2657457981 6169961.734254202, 667550 6169959.6370635135, 667558.6045507239 6169958.604550724, 667639.1353489687 6169950, 667648.8728857447 6169948.872885745, 667650 6169948.762929717, 667651.2974377433 6169948.702562257, 667743.2904090141 6169943.290409015, 667750 6169942.986178245, 667757.1171584392 6169942.882841561, 667840.9258139364 6169940.925813937, 667850 6169940.796402944, 667859.137187758 6169940.8628122425, 667940.6243350862 6169940.624335086, 667950 6169940.691112117, 667958.7320647533 6169941.267935247, 668046.8017422665 6169946.801742267, 668050 6169947.011739061, 668052.6505954638 6169947.349404536, 668073.5055843951 6169950, 668141.0967588376 6169958.903241162, 668150 6169960.119976691, 668162.3316765146 6169962.331676515, 668226.1327949753 6169973.867205025, 668250 6169978.132679407, 668285.1801667466 6169985.1801667465, 668309.6802744134 6169990.319725586, 668350 6169998.208101266, 668392.9074496266 6170007.092550374, 668410.2025023155 6170010.202502316, 668450 6170018.079236863, 668476.4451510207 6170023.554848979, 668532.8690363623 6170032.8690363625, 668550 6170036.177661606, 668561.4756033799 6170038.52439662, 668641.3915587129 6170050, 668648.86029528 6170051.13970472, 668650 6170051.2467792975, 668651.3166064059 6170051.316606406, 668738.6250860227 6170061.374913977, 668750 6170061.903859421, 668761.8379886162 6170061.837988616, 668834.6553294036 6170065.3446705965, 668850 6170065.267947766, 668860.6115147651 6170060.611514765))"
94497;94497;20220047;"Holb�k";7;"kote";"meter";"Magasinspecifik";"2023-05-30 00:00:00.0";"simak";"2023-05-30 00:00:00.0";"Sand 3";"MULTILINESTRING ((652036.0481294619 6181950, 652030.3979574286 6181930.397957428, 652019.359903847 6181880.640096153, 652008.7104222106 6181850, 652006.597809291 6181806.597809291, 652007.3061481802 6181792.69385182, 652004.7418720276 6181750, 652006.4070578243 6181706.407057825, 652008.2598007484 6181691.740199252, 652010.149990767 6181650, 652013.2383184439 6181613.238318444, 652018.4168480681 6181581.583151932, 652021.4905788626 6181550, 652024.1299607228 6181524.129960723, 652034.4422645927 6181465.557735407, 652036.2581709666 6181450, 652037.2355949915 6181437.235594992, 652049.6922203683 6181350.307779632, 652049.7189027824 6181350, 652049.7179776893 6181349.71797769, 652050 6181344.340980656, 652054.4151114199 6181254.41511142, 652054.9068788021 6181250, 652054.6993551047 6181245.300644895, 652050 6181190.474568574, 652046.6052387878 6181153.394761212, 652046.1409187103 6181150, 652044.7573336667 6181144.757333667, 652026.8128007753 6181073.187199225, 652020.4703295224 6181050, 651999.83348375 6181000.16651625, 651999.605999878 6180999.605999878, 651979.3022095312 6180950, 651969.0259839614 6180930.974016039, 651950 6180893.115474038, 651934.750360245 6180865.249639755, 651927.1528958145 6180850, 651898.3688830881 6180801.631116912, 651894.7651399521 6180794.765139952, 651870.3723820964 6180750, 651862.4915937054 6180737.5084062945, 651850 6180714.772870948, 651825.8473855687 6180674.152614431, 651813.5781498352 6180650, 651790.4608399179 6180609.539160082, 651772.9065508917 6180572.906550892, 651761.2689030475 6180550, 651757.2121018583 6180542.787898142, 651750 6180527.504754866, 651723.9103126223 6180476.089687378, 651713.0298313654 6180450, 651693.1615255857 6180406.838474414, 651685.104394142 6180385.104394142, 651670.8135126606 6180350, 651664.3961032471 6180335.603896753, 651650 6180295.737709793, 651637.2464641467 6180262.753535854, 651633.383814192 6180250, 651625.0991726171 6180225.099172617, 651611.4688582808 6180188.531141719, 651600.1004455375 6180150, 651587.8542341592 6180112.145765841, 651579.7638121352 6180079.763812135, 651571.1502968452 6180050, 651566.0746178074 6180033.925382192, 651550 6179969.772633678, 651545.8253774493 6179954.174622551, 651544.9565731788 6179950, 651543.240164059 6179943.240164059, 651524.2061870638 6179875.793812936, 651518.1354412216 6179850, 651501.6313024944 6179801.631302495, 651500.7358249424 6179799.264175057, 651485.7176704354 6179750))"
94498;94498;20220047;"Holb�k";18;"kote";"meter";"Magasinspecifik";"2023-05-30 00:00:00.0";"simak";"2023-05-30 00:00:00.0";"Sand 2";"MULTILINESTRING ((673843.4271801845 6171356.572819815, 673841.5937283487 6171350, 673843.9164303958 6171343.916430396))"
