"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
61989;61989;20200006;"Ringk�bing-Skjern";-395;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand6";"MULTILINESTRING ((447699.9999994066 6223584.124250268, 447663.7729638836 6223563.772840356, 447647.75237977685 6223552.247495508, 447599.99999940535 6223539.614362573, 447559.7415918121 6223559.741468285, 447539.61028993205 6223599.999875879, 447535.4686731107 6223635.468549585, 447499.99999940407 6223639.610166407, 447459.7385400532 6223659.738416527, 447439.60571229394 6223699.99987588, 447458.99391114694 6223741.005964136, 447499.9999994043 6223763.86591897, 447546.0388177641 6223746.038694238, 447578.7906640778 6223699.999875878, 447574.97863710043 6223674.978513574, 447599.9999994052 6223678.790540552, 447635.72044313134 6223664.279432153, 447660.11772096355 6223660.1175974365, 447699.9999994063 6223622.592801903, 447716.202163103 6223616.202039574, 447727.4497979907 6223599.999875879, 447712.31460511935 6223587.685270166, 447699.9999994066 6223584.124250268))"
65518;65518;20200006;"Ringk�bing-Skjern";-940;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand6";"MULTILINESTRING ((460004.42810013454 6196195.571775264, 460005.905150916 6196199.99987585, 460003.9367671266 6196203.936643428, 459999.9999995485 6196205.905027218))"
61990;61990;20200006;"Ringk�bing-Skjern";-400;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand6";"MULTILINESTRING ((447699.9999994065 6223585.185880517, 447666.1952966473 6223566.19517312, 447647.35717714037 6223552.6426981455, 447599.9999994052 6223540.114469385, 447560.0749963531 6223560.074872827, 447540.11001527385 6223599.999875879, 447535.9161371 6223635.916013574, 447499.99999940407 6223640.109891749, 447460.07194459427 6223660.071821069, 447440.1058191055 6223699.999875879, 447459.3334192036 6223740.666456079, 447499.9999994041 6223763.33720193, 447545.6573480375 6223745.657224512, 447578.13835084543 6223699.999875879, 447574.20921266195 6223674.209089136, 447599.99999940535 6223678.138227319, 447636.8190759439 6223663.180799341, 447659.33952272154 6223659.339399194, 447699.99999940663 6223621.082181786, 447715.11878907954 6223615.118665552, 447725.61416566634 6223599.999875879, 447711.49101197964 6223588.508863305, 447699.9999994065 6223585.185880517))"
61991;61991;20200006;"Ringk�bing-Skjern";-405;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand6";"MULTILINESTRING ((447699.9999994063 6223586.247510767, 447668.61762941105 6223568.617505884, 447646.96159303386 6223553.038282252, 447599.9999994054 6223540.614194727, 447560.4080194244 6223560.407895898, 447540.61012208543 6223599.999875879, 447536.36398255895 6223636.363859033, 447499.9999994043 6223640.609998559, 447460.4053491353 6223660.40522561, 447440.6055444473 6223699.999875879, 447459.67292726017 6223740.326948022, 447499.99999940407 6223762.808484888, 447545.2762597805 6223745.276136255, 447577.4860376131 6223699.999875879, 447573.4394067535 6223673.439283228, 447599.99999940547 6223677.485914086, 447637.9173272867 6223662.082547998, 447658.56094300956 6223658.5608194815, 447699.9999994063 6223619.57156167, 447714.03541505616 6223614.035291527, 447723.778914812 6223599.999875879, 447710.6678003098 6223589.332074975, 447699.9999994063 6223586.247510767))"
61992;61992;20200006;"Ringk�bing-Skjern";-410;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand6";"MULTILINESTRING ((447699.99999940634 6223587.308759545, 447671.03958070505 6223571.039457177, 447646.566390397 6223553.433484888, 447599.9999994052 6223541.113920067, 447560.7414239655 6223560.741300439, 447541.109847427 6223599.999875878, 447536.81144654803 6223636.8113230225, 447499.99999940424 6223641.109723901, 447460.73837220634 6223660.738248682, 447441.1056512589 6223699.999875879, 447460.0124353169 6223739.987439966, 447499.9999994043 6223762.279767847, 447544.8951715237 6223744.895047998, 447576.8337243807 6223699.99987588, 447572.6699823153 6223672.669858789, 447599.9999994052 6223676.8336008545, 447639.0159600992 6223660.983915186, 447657.7827447673 6223657.78262124, 447699.9999994063 6223618.060941553, 447712.9520410326 6223612.951917504, 447721.9432824878 6223599.999875879, 447709.84420717036 6223590.155668115, 447699.99999940634 6223587.308759545))"
61993;61993;20200006;"Ringk�bing-Skjern";-415;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand6";"MULTILINESTRING ((447699.9999994066 6223588.370389794, 447673.4619134687 6223573.461789941, 447646.17118776025 6223553.828687524, 447599.99999940523 6223541.61402688, 447561.07482850656 6223561.0747049805, 447541.6099542387 6223599.999875879, 447537.2592920073 6223637.259168481, 447499.9999994043 6223641.609830713, 447461.0717767476 6223661.071653223, 447441.60537660087 6223699.999875878, 447460.35156190384 6223739.648313378, 447499.9999994043 6223761.751050807, 447544.51408326684 6223744.51395974, 447576.18141114834 6223699.999875879, 447571.9005578765 6223671.9004343515, 447599.99999940535 6223676.181287623, 447640.114211442 6223659.885663843, 447657.0045465252 6223657.004422998, 447699.9999994065 6223616.5503214365, 447711.86866700894 6223611.868543481, 447720.1080316333 6223599.999875879, 447709.0209955005 6223590.978879785, 447699.9999994066 6223588.370389794))"
61994;61994;20200006;"Ringk�bing-Skjern";-420;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand6";"MULTILINESTRING ((447699.99999940634 6223589.432020042, 447675.8842462324 6223575.884122705, 447645.77598512376 6223554.22389016, 447599.9999994054 6223542.113752221, 447561.4078515777 6223561.407728051, 447542.1096795803 6223599.999875879, 447537.7067559962 6223637.706632471, 447499.99999940407 6223642.109556054, 447461.4051812886 6223661.405057763, 447442.1054834124 6223699.999875879, 447460.6910699604 6223739.308805321, 447499.9999994043 6223761.222333766, 447544.1329950102 6223744.132871484, 447575.5294793855 6223699.999875879, 447571.13113343844 6223671.131009912, 447599.9999994052 6223675.52935586, 447641.2128442545 6223658.78703103, 447656.2259668133 6223656.225843286, 447699.9999994065 6223615.039701317, 447710.78529298556 6223610.785169458, 447718.2727807786 6223599.999875879, 447708.1974023608 6223591.802472925, 447699.99999940634 6223589.432020042))"
61995;61995;20200006;"Ringk�bing-Skjern";-425;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand6";"MULTILINESTRING ((447699.9999994066 6223590.493268823, 447678.3065789961 6223578.306455469, 447645.3804010172 6223554.619474268, 447599.99999940535 6223542.613859032, 447561.7412561188 6223561.741132592, 447542.609786392 6223599.999875879, 447538.1546014555 6223638.15447793, 447499.9999994043 6223642.609662866, 447461.7385858296 6223661.738462304, 447442.60559022386 6223699.999875879, 447461.0305780171 6223738.969297266, 447499.99999940424 6223760.693616724, 447543.7519067531 6223743.751783228, 447574.87716615293 6223699.999875878, 447570.36170899955 6223670.361585473, 447599.9999994054 6223674.877042627, 447642.311477067 6223657.688398218, 447655.44776857103 6223655.447645044, 447699.9999994063 6223613.5290812, 447709.7019189623 6223609.701795435, 447716.43714845437 6223599.999875879, 447707.37419069064 6223592.625684595, 447699.9999994066 6223590.493268823))"
61996;61996;20200006;"Ringk�bing-Skjern";-430;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand6";"MULTILINESTRING ((447699.9999994063 6223591.554899071, 447680.7289117598 6223580.728788231, 447644.9851983803 6223555.014676904, 447599.99999940523 6223543.113584376, 447562.07427919004 6223562.074155664, 447543.1095117337 6223599.999875878, 447538.60206544446 6223638.601941919, 447499.9999994043 6223643.109388208, 447462.07160890085 6223662.071485375, 447443.1053155658 6223699.999875879, 447461.3700860735 6223738.629789209, 447499.9999994043 6223760.164899683, 447543.37081849633 6223743.370694971, 447574.2248529205 6223699.999875879, 447569.592284561 6223669.592161035, 447599.99999940535 6223674.224729394, 447643.40972840943 6223656.590146875, 447654.6695703289 6223654.669446801, 447699.99999940646 6223612.018461084, 447708.6189264086 6223608.618802881, 447714.6018975998 6223599.999875877, 447706.5505975511 6223593.449277733, 447699.9999994063 6223591.554899071))"
61997;61997;20200006;"Ringk�bing-Skjern";-435;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand6";"MULTILINESTRING ((447699.9999994066 6223592.616529321, 447683.1512445236 6223583.151120996, 447644.5899957436 6223555.409879541, 447599.9999994054 6223543.613309717, 447562.4076837312 6223562.407560204, 447543.60961854534 6223599.999875879, 447539.049529434 6223639.049405908, 447499.9999994043 6223643.609495019, 447462.4050134417 6223662.404889917, 447443.60542237724 6223699.99987588, 447461.70959413034 6223738.290281151, 447499.9999994041 6223759.636182642, 447542.98973023973 6223742.989606715, 447573.57253968803 6223699.999875878, 447568.8228601229 6223668.822736597, 447599.9999994054 6223673.572416162, 447644.5083612221 6223655.491514062, 447653.8909906169 6223653.89086709, 447699.9999994065 6223610.507459497, 447707.53555238515 6223607.5354288565, 447712.7666467455 6223599.999875879, 447705.72738588095 6223594.272489404, 447699.9999994066 6223592.616529321))"
