"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
52992;52992;20200006;"Ringk�bing-Skjern";-705;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand7";"MULTILINESTRING ((461570.5841060116 6195699.99987585, 461580.38940386334 6195719.610471553, 461599.9999995667 6195729.415769405, 461699.9999995678 6195729.415769404, 461727.362060115 6195727.361936397, 461781.4041133383 6195718.594236202, 461799.9999995689 6195716.955442256, 461821.6537471279 6195721.655149287, 461886.1267085543 6195713.873166867, 461899.99999957 6195721.450681514, 461921.34399371094 6195721.343869991, 461989.32647662185 6195710.674924677, 461999.9999995711 6195710.601682491, 462010.3698726181 6195710.369748897, 462076.4739985955 6195699.99987585))"
52993;52993;20200006;"Ringk�bing-Skjern";-710;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand7";"MULTILINESTRING ((461571.08459429303 6195699.99987585, 461580.7235713437 6195719.277829953, 461599.9999995667 6195728.915281123, 461699.9999995678 6195728.9152811235, 461726.89666704857 6195726.8980692085, 461782.04956011556 6195717.950315303, 461799.9999995689 6195716.3664529985, 461820.901488827 6195720.901365108, 461887.08496050746 6195712.914914912, 461899.9999995701 6195719.970578974, 461919.8699946875 6195719.869870966, 461991.3482661727 6195708.6516092485, 461999.99999957124 6195708.593625849, 462008.4045405869 6195708.404416866, 462061.98272662266 6195699.99987585))"
52994;52994;20200006;"Ringk�bing-Skjern";-715;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand7";"MULTILINESTRING ((461571.58508257417 6195699.99987585, 461581.0562129454 6195718.942136592, 461599.9999995667 6195728.414792841, 461699.9999995678 6195728.414792841, 461726.4312739822 6195726.431150264, 461782.6950068929 6195717.303342647, 461799.99999956886 6195715.77746374, 461820.1507564051 6195720.150632687, 461888.0416865816 6195711.956662959, 461899.99999957 6195718.490476436, 461918.39599566394 6195718.395871943, 461993.3715816024 6195706.62829382, 461999.99999957124 6195706.582517451, 462006.4407344345 6195706.439084834, 462047.49145464983 6195699.99987585))"
52995;52995;20200006;"Ringk�bing-Skjern";-720;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand7";"MULTILINESTRING ((461572.0855708554 6195699.999875851, 461581.39038042584 6195718.609494991, 461599.9999995667 6195727.914304562, 461699.9999995678 6195727.914304562, 461725.96588091576 6195725.967283077, 461783.3404536703 6195716.659421748, 461799.9999995689 6195715.188474483, 461819.39849810436 6195719.399900263, 461888.9999385348 6195710.998411006, 461899.99999957 6195717.007322139, 461916.92199664057 6195716.921872919, 461995.3933711532 6195704.60497839, 461999.99999957124 6195704.574460811, 462004.47540240333 6195704.473752803, 462033.00018267706 6195699.99987585))"
52996;52996;20200006;"Ringk�bing-Skjern";-725;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand7";"MULTILINESTRING ((461572.5860591367 6195699.999875851, 461581.72454790625 6195718.276853388, 461599.99999956676 6195727.413816279, 461699.99999956787 6195727.413816279, 461725.50048784935 6195725.500364131, 461783.9859004477 6195716.012449093, 461799.999999569 6195714.599485224, 461818.6477656825 6195718.646116084, 461889.9581904879 6195710.040159053, 461899.9999995701 6195715.5272196, 461915.44799761707 6195715.447873896, 461997.41668658284 6195702.584714717, 461999.9999995712 6195702.56640417, 462002.510070372 6195702.508420772, 462018.50738482527 6195699.99987585))"
52997;52997;20200006;"Ringk�bing-Skjern";-730;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand7";"MULTILINESTRING ((461573.086547418 6195699.99987585, 461582.05718950793 6195717.941160029, 461599.99999956664 6195726.913327998, 461699.99999956775 6195726.9133279985, 461725.0350947829 6195725.036496944, 461784.63134722505 6195715.368528193, 461799.999999569 6195714.010495967, 461817.89550738165 6195717.895383663, 461890.91644244106 6195709.084958858, 461899.9999995701 6195714.044065303, 461913.97552447254 6195713.973874873, 461999.44000201265 6195700.5613992885, 462000.54473834066 6195700.543088741, 462004.0161128525 6195699.99987585))"
52998;52998;20200006;"Ringk�bing-Skjern";-670;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand7";"MULTILINESTRING ((461567.0822139218 6195699.999875849, 461578.0548091368 6195721.94506628, 461599.99999956664 6195732.916135616, 461699.9999995678 6195732.916135616, 461730.6198115799 6195730.618161983, 461776.8859858968 6195723.113889522, 461799.9999995689 6195721.075315302, 461826.9165034755 6195726.916379756, 461879.42047076114 6195720.580930538, 461899.9999995701 6195731.820554561, 461931.6619868751 6195731.661863155, 461975.1663203717 6195724.832029169, 461999.9999995711 6195724.66418249, 462024.1271968371 6195724.127073117, 462085.5026240839 6195714.498777217, 462099.9999995722 6195714.07763464, 462113.3117671506 6195713.311643428, 462193.40057330386 6195699.99987585))"
52999;52999;20200006;"Ringk�bing-Skjern";-675;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand7";"MULTILINESTRING ((461567.5827022031 6195699.99987585, 461578.3889766172 6195721.612424677, 461599.9999995667 6195732.4156473335, 461699.99999956775 6195732.415647334, 461730.1544185135 6195730.154294796, 461777.53143267403 6195722.469968623, 461799.9999995689 6195720.486326045, 461826.16424517473 6195726.162595578, 461880.3787227144 6195719.622678584, 461899.9999995701 6195730.340452021, 461930.1879878517 6195730.18786413, 461977.18963580136 6195722.8117654985, 461999.9999995711 6195722.653074091, 462022.16186480573 6195722.1617410835, 462088.19885211124 6195711.80102331, 462099.9999995723 6195711.459226436, 462110.8367915646 6195710.836667842, 462176.028441956 6195699.999875849))"
53000;53000;20200006;"Ringk�bing-Skjern";-680;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand7";"MULTILINESTRING ((461568.0831904843 6195699.999875851, 461578.7216182187 6195721.27673132, 461599.9999995667 6195731.915159053, 461699.9999995678 6195731.915159054, 461729.689025447 6195729.690427608, 461778.1768794515 6195721.822995966, 461799.99999956903 6195719.897336788, 461825.41198687395 6195725.411863155, 461881.3354487886 6195718.664426631, 461899.9999995701 6195728.857297725, 461928.71398882824 6195728.713865108, 461979.21142535214 6195720.788450069, 461999.99999957124 6195720.645017452, 462020.19653277454 6195720.196409053, 462090.8950801386 6195709.106321163, 462099.9999995723 6195708.840818232, 462108.36029009975 6195708.358640498, 462158.65631060814 6195699.99987585))"
53001;53001;20200006;"Ringk�bing-Skjern";-685;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand7";"MULTILINESTRING ((461568.5836787656 6195699.99987585, 461579.0557856993 6195720.944089717, 461599.9999995668 6195731.414670772, 461699.9999995678 6195731.414670772, 461729.2236323806 6195729.223508663, 461778.82232622884 6195721.179075069, 461799.9999995689 6195719.308347531, 461824.6612544521 6195724.661130733, 461882.2937007417 6195717.706174677, 461899.9999995701 6195727.377195186, 461927.23998980474 6195727.239866084, 461981.2347407819 6195718.76513464, 461999.99999957124 6195718.63696081, 462018.23120074323 6195718.231077022, 462093.59130816604 6195706.408567256, 462099.99999957235 6195706.22241003, 462105.88378863485 6195705.883664913, 462141.2857051392 6195699.99987585))"
