"ogc_fid";"id";"gkoid";"kortnavn";"kote";"enhed";"koteenhed";"potentialetype";"opretdato";"opretbruger";"opdateringdato";"magasin";"shape_wkt"
43986;43986;20200006;"Ringk�bing-Skjern";-525;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((450850.9681696077 6227199.999875882, 450818.8987726347 6227181.101102689, 450799.99999944126 6227173.289365629))"
43987;43987;20200006;"Ringk�bing-Skjern";-530;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((450853.0853265902 6227199.999875882, 450819.68383733206 6227180.316419462, 450799.99999944103 6227172.180242399))"
43988;43988;20200006;"Ringk�bing-Skjern";-535;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((450855.2017206331 6227199.999875882, 450820.46813908976 6227179.531545498, 450799.9999994412 6227171.070928433))"
43989;43989;20200006;"Ringk�bing-Skjern";-540;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((450857.3181146763 6227199.999875882, 450821.2532037871 6227178.746671536, 450799.9999994412 6227169.961805204))"
43990;43990;20200006;"Ringk�bing-Skjern";-545;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((450859.43450871925 6227199.999875883, 450822.03826848447 6227177.9619883085, 450799.9999994412 6227168.852491238))"
43991;43991;20200006;"Ringk�bing-Skjern";-550;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((450861.5509027622 6227199.999875883, 450822.8225702421 6227177.177114346, 450799.99999944126 6227167.743368008))"
43992;43992;20200006;"Ringk�bing-Skjern";-555;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((450863.6680597445 6227199.999875882, 450823.6076349394 6227176.392240385, 450799.9999994411 6227166.634244778))"
43993;43993;20200006;"Ringk�bing-Skjern";-560;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((450865.78445378767 6227199.999875883, 450824.39269963687 6227175.607557156, 450799.9999994412 6227165.524930814))"
43994;43994;20200006;"Ringk�bing-Skjern";-565;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((450867.9008478307 6227199.999875883, 450825.1770013945 6227174.822683195, 450799.99999944126 6227164.415807583))"
43995;43995;20200006;"Ringk�bing-Skjern";-570;"Kote";"Meter";"Magasinspecifik";"2023-06-30 00:00:00.0";"simak";"2023-06-30 00:00:00.0";"Sand5";"MULTILINESTRING ((450870.0172418737 6227199.999875884, 450825.9620660917 6227174.037999967, 450799.99999944126 6227163.306493619))"
